"frame","surprise","fear","disgust","anger","contempt","happiness","neutral","sadness"
"117","","","","","","","",""
"118","","","","","","","",""
"119","","","","","","","",""
"120","","","","","","","",""
"121","","","","","","","",""
"122","","","","","","","",""
"123","","","","","","","",""
"124","","","","","","","",""
"125","","","","","","","",""
"126","","","","","","","",""
"127","","","","","","","",""
"128","","","","","","","",""
"129","","","","","","","",""
"130","","","","","","","",""
"131","","","","","","","",""
"132","","","","","","","",""
"133","","","","","","","",""
"134","","","","","","","",""
"135","","","","","","","",""
"136","","","","","","","",""
"137","","","","","","","",""
"138","","","","","","","",""
"139","","","","","","","",""
"140","","","","","","","",""
"141","","","","","","","",""
"142","","","","","","","",""
"143","","","","","","","",""
"144","","","","","","","",""
"145","","","","","","","",""
"146","","","","","","","",""
"147","","","","","","","",""
"148","","","","","","","",""
"149","","","","","","","",""
"150","0.000783812","0.000135364","5.96919e-05","0.000641749","0.000404499","0.00130207","0.972104","0.0245691"
"151","0.00453637","0.000454082","6.23546e-05","0.0018905","0.000270605","0.00130799","0.980961","0.0105169"
"152","0.00676934","0.000713586","0.000159509","0.00444163","0.000341506","0.00106783","0.975052","0.0114541"
"153","0.00357256","0.000391237","8.41496e-05","0.00347802","0.000142991","0.000492891","0.984604","0.00723411"
"154","0.00223587","0.00022685","5.90596e-05","0.00302662","0.000200207","0.00040154","0.988003","0.00584667"
"155","0.00476403","0.000365991","0.000133533","0.00245507","0.000140959","0.00206379","0.983856","0.00622061"
"156","0.00227381","0.000182502","0.000290455","0.00529784","0.000326059","0.00167293","0.985517","0.00443936"
"157","0.00348171","0.00030475","0.00132775","0.0112879","0.00089046","0.000783981","0.972215","0.00970869"
"158","0.00166488","3.5387e-05","0.000236404","0.00316361","0.000426044","0.000778128","0.991787","0.00190857"
"159","0.00144219","3.62941e-05","1.65631e-05","0.000788964","7.67515e-05","0.00020931","0.996575","0.000855175"
"160","0.000659192","2.01406e-05","1.11375e-05","0.000367872","2.16301e-05","8.37676e-05","0.997562","0.00127465"
"161","0.00836836","0.000288805","4.98352e-05","0.0011896","5.10861e-05","7.24063e-05","0.98673","0.00324971"
"162","0.0110674","0.000272952","3.19385e-05","0.000687932","3.13413e-05","0.000120168","0.985649","0.00213905"
"163","0.0166945","0.000601994","0.00013029","0.000971685","5.88701e-05","0.000144541","0.978835","0.00256329"
"164","0.0129834","0.000602579","0.000132016","0.00127925","8.51877e-05","6.3379e-05","0.982955","0.00189883"
"165","0.028551","0.000589094","0.000289847","0.000744061","0.000338985","0.00026792","0.96606","0.00315884"
"166","0.0199915","0.000523419","0.00044858","0.00107865","0.000445331","0.000187618","0.973776","0.00354879"
"167","0.0692549","0.000669462","0.000814895","0.00158184","0.000438728","0.000164851","0.925114","0.00196093"
"168","0.10255","0.00250773","0.00128083","0.00173045","0.000754012","0.000337309","0.888486","0.00235308"
"169","0.0999286","0.00516958","0.000900814","0.00153613","0.00144634","0.000471317","0.886927","0.00361992"
"170","0.0992997","0.00827036","0.000989028","0.00155743","0.00174988","0.000839527","0.88076","0.00653374"
"171","0.235854","0.0260719","0.0011139","0.00221447","0.00113346","0.000279651","0.728864","0.00446864"
"172","0.265721","0.0251053","0.00176779","0.00385208","0.00204071","0.000592","0.695368","0.00555217"
"173","0.354508","0.029846","0.00294488","0.00652812","0.00203311","0.000151664","0.598879","0.00510928"
"174","0.473825","0.0889413","0.00523865","0.00321877","0.00164571","3.69202e-05","0.419931","0.00716187"
"175","0.473346","0.104495","0.00299995","0.00327077","0.00109347","1.4309e-05","0.408918","0.00586186"
"176","0.527143","0.131221","0.00394803","0.00442551","0.00145336","9.55781e-06","0.326799","0.00499968"
"177","0.439329","0.0820626","0.00584186","0.00977038","0.00198189","7.72196e-05","0.454082","0.0068547"
"178","0.476586","0.0904709","0.00625518","0.0128877","0.0021246","7.04943e-05","0.406648","0.00495744"
"179","0.0357199","0.0113935","0.0113622","0.0575125","0.00544271","0.00438569","0.846335","0.0278488"
"180","0.135969","0.01608","0.00868211","0.131232","0.00339491","0.00669671","0.613966","0.0839791"
"181","0.0909567","0.017594","0.00874825","0.135563","0.00362829","0.00302197","0.667355","0.0731331"
"182","0.0476495","0.0183479","0.00720657","0.141316","0.00344519","0.00395473","0.658481","0.119598"
"183","0.0645108","0.0128148","0.00710186","0.291486","0.00327729","0.00140757","0.527526","0.0918747"
"184","0.0646617","0.012248","0.00774625","0.309708","0.002691","0.00145734","0.504784","0.0967045"
"185","0.00547178","0.0011938","0.000144853","0.00154353","0.000797031","0.000828461","0.984256","0.0057641"
"186","0.00328361","0.000584049","0.000125863","0.00141976","0.000650835","0.00083407","0.989076","0.00402554"
"187","0.00190762","0.000403705","4.9358e-05","0.0011773","0.000289554","0.00040018","0.991899","0.00387358"
"188","0.00479228","0.000603858","7.12892e-05","0.000730234","0.000488929","0.0014118","0.990247","0.00165462"
"189","0.0120663","0.000790477","0.000222888","0.00129676","0.00130495","0.0133813","0.968889","0.00204783"
"190","0.0257461","0.000287711","0.000236275","0.000348032","0.00734355","0.645494","0.320351","0.000193646"
"191","0.00804405","0.000127724","0.000114229","0.000167179","0.00269667","0.876097","0.112646","0.000107111"
"192","0.000437618","1.57826e-05","1.4769e-06","9.14871e-06","4.16933e-06","0.998471","0.00105758","2.76223e-06"
"193","0.000394857","1.30511e-05","1.09807e-06","6.78913e-06","3.57998e-06","0.998658","0.000920157","2.15968e-06"
"194","0.000470954","1.75237e-05","1.32424e-06","7.82733e-06","4.14362e-06","0.99823","0.00126439","3.96927e-06"
"195","6.43653e-06","1.03802e-08","6.87534e-08","1.23193e-07","2.43892e-07","0.999915","7.78099e-05","4.15144e-08"
"196","2.66755e-05","5.91763e-08","1.52223e-07","2.44229e-07","4.44607e-07","0.999875","9.70527e-05","5.72503e-08"
"197","2.10713e-05","3.32294e-08","7.36758e-08","1.72476e-07","9.61074e-08","0.999946","3.22838e-05","2.04407e-08"
"198","1.81211e-05","3.22203e-08","8.50664e-08","1.72057e-07","1.40085e-07","0.999944","3.70332e-05","2.12968e-08"
"199","4.11772e-05","1.55849e-07","2.30033e-07","3.6565e-07","2.79321e-07","0.99985","0.000107737","6.15521e-08"
"200","1.69567e-05","8.34688e-08","3.40857e-08","3.20965e-08","7.53491e-09","0.999976","7.18622e-06","1.19336e-08"
"201","7.06587e-06","2.16042e-08","1.88628e-08","1.83024e-08","7.12563e-09","0.999988","5.20798e-06","1.22913e-08"
"202","4.22239e-06","1.57779e-08","8.68005e-09","5.39353e-09","5.79751e-09","0.999991","5.17384e-06","7.47289e-09"
"203","9.07923e-06","4.72656e-08","1.48795e-08","1.20253e-08","7.23298e-09","0.999984","7.0579e-06","1.34455e-08"
"204","6.5025e-06","2.61384e-08","1.43139e-08","8.49528e-09","7.69191e-09","0.999988","5.84465e-06","1.15611e-08"
"205","3.98962e-05","1.00123e-07","1.27382e-06","9.61597e-07","8.09375e-08","0.999936","2.15655e-05","1.08791e-07"
"206","2.89855e-05","7.90575e-08","8.34543e-07","6.08751e-07","7.79876e-08","0.999952","1.70373e-05","1.14875e-07"
"207","2.26878e-05","5.52875e-08","7.17595e-07","3.91293e-07","1.01258e-07","0.99996","1.6142e-05","6.83638e-08"
"208","4.60499e-05","2.79441e-07","4.13537e-06","1.42563e-06","2.94828e-06","0.999806","0.000138685","6.63149e-07"
"209","0.000238235","1.48893e-06","5.12653e-06","2.02827e-06","1.78379e-06","0.999653","9.77305e-05","5.8614e-07"
"210","2.63497e-05","1.99193e-07","2.09278e-06","2.60389e-06","2.09614e-07","0.999943","2.51355e-05","7.26394e-07"
"211","3.45239e-05","3.37728e-08","1.021e-05","5.07657e-06","8.13853e-07","0.999796","0.000152824","4.31555e-07"
"212","5.35561e-05","5.46792e-07","1.82847e-05","1.26167e-05","2.75908e-06","0.999646","0.000260336","5.49963e-06"
"213","0.000529776","1.2468e-05","0.00010112","0.00010161","1.1336e-05","0.997697","0.00138543","0.000161404"
"214","0.000722041","1.57272e-05","0.000133612","0.000582506","1.91742e-05","0.993251","0.00499389","0.000282487"
"215","0.0194078","0.00365695","0.00492024","0.0129729","0.000472922","0.904474","0.0271102","0.0269854"
"216","0.00810458","0.000348382","0.00255756","0.0100242","0.000240093","0.951933","0.0228608","0.00393137"
"217","0.0376068","0.00566038","0.00403162","0.0266361","0.000293585","0.836734","0.0451696","0.0438677"
"218","0.050144","0.00956837","0.011378","0.0258478","0.00331995","0.650082","0.181001","0.0686588"
"219","0.00697653","0.000678162","0.00661324","0.0161825","0.00679541","0.562592","0.377049","0.0231132"
"220","0.00626483","0.000365456","0.0047684","0.00520441","0.00781919","0.541032","0.424375","0.0101706"
"221","0.00437508","0.000262727","0.00365845","0.00301564","0.00997614","0.384793","0.582669","0.0112508"
"222","0.00409613","0.000195724","0.00213157","0.00272968","0.0104304","0.151081","0.821011","0.00832437"
"223","0.0154467","0.00111689","0.00296892","0.00527449","0.00451936","0.139311","0.815359","0.0160035"
"224","0.0127119","0.000762886","0.00205711","0.00523798","0.00340392","0.0500435","0.912478","0.0133051"
"225","0.00488828","0.000195634","0.000574968","0.0027161","0.00282648","0.0118158","0.971527","0.00545591"
"226","0.00878668","0.000246426","0.00153426","0.00447954","0.00349038","0.0170913","0.955435","0.00893606"
"227","0.00826902","0.000302831","0.00130816","0.00350984","0.00354185","0.0120607","0.961747","0.00926023"
"228","0.0123915","0.000276445","0.00196711","0.0028998","0.00312051","0.0230774","0.948795","0.00747247"
"229","0.00745795","0.000150983","0.00109865","0.00231866","0.00249556","0.0125545","0.968238","0.00568571"
"230","0.00489046","6.65091e-05","0.000660373","0.00184099","0.00219123","0.0114594","0.975311","0.00358054"
"231","0.00964594","0.000317778","0.00196967","0.00639932","0.0033807","0.00698684","0.959116","0.0121833"
"232","0.00335078","8.76699e-05","0.000523569","0.0030133","0.00200248","0.00414904","0.981359","0.00551427"
"233","0.00723982","0.000184953","0.000575079","0.00301303","0.00140776","0.00373557","0.978994","0.00484954"
"234","0.0043896","8.41754e-05","0.000246084","0.00124242","0.00074132","0.00284748","0.987995","0.00245428"
"235","0.00689338","0.000499822","0.000525228","0.0026355","0.000855681","0.00109409","0.98287","0.00462618"
"236","0.0101651","0.000423948","0.000673464","0.00311636","0.000737838","0.00113643","0.979248","0.00449932"
"237","0.0102288","0.00038824","0.00111881","0.00314695","0.00112933","0.00209678","0.975958","0.00593313"
"238","0.0138263","0.000889447","0.00112697","0.00391909","0.00094897","0.00147482","0.971948","0.00586669"
"239","0.00585219","0.000529228","0.000406753","0.00226234","0.000790899","0.000729993","0.985186","0.00424292"
"240","0.00619612","0.000544986","0.000726198","0.0025207","0.00117821","0.00143392","0.98044","0.00695961"
"241","0.00349785","0.000271941","0.000211165","0.000935231","0.000578686","0.00122486","0.989997","0.00328304"
"242","0.00277271","0.000200532","0.000170205","0.00113473","0.000422137","0.000366683","0.99261","0.00232257"
"243","0.0030656","0.000230798","0.000192799","0.00148755","0.000466203","0.000359393","0.991166","0.00303171"
"244","0.00410622","0.000181048","0.000273968","0.00140303","0.000630623","0.000967205","0.988445","0.003993"
"245","0.00803602","0.000166259","0.000303766","0.00137847","0.000540036","0.00254607","0.984405","0.00262439"
"246","0.00191672","5.95313e-05","0.000153003","0.00127194","0.000488342","0.00049357","0.993409","0.00220787"
"247","0.00320346","9.86033e-05","0.000142857","0.000801656","0.000641354","0.00142199","0.991454","0.00223593"
"248","0.00136973","5.69946e-05","4.31438e-05","0.000402724","0.000205183","0.000268285","0.996444","0.0012099"
"249","0.00161938","4.58601e-05","0.000187297","0.000756495","0.00117456","0.00266834","0.991438","0.00211049"
"250","0.00286436","3.70544e-05","0.000375329","0.000658902","0.00120313","0.0128411","0.979387","0.00263342"
"251","0.00334038","0.000123889","0.000635726","0.000692062","0.00323729","0.0146946","0.969974","0.00730185"
"252","0.0029395","4.69118e-05","0.000291598","0.00089152","0.0025821","0.0073022","0.984093","0.00185359"
"253","0.000991416","1.4371e-05","0.000171878","0.000382345","0.00122316","0.00644726","0.989278","0.00149184"
"254","0.00291965","5.39695e-05","0.000465809","0.00116411","0.00132959","0.00695156","0.984894","0.00222101"
"255","0.00167747","2.1584e-05","0.000108252","0.000266788","0.001062","0.00181719","0.99351","0.0015364"
"256","0.000736695","2.69091e-05","8.37932e-06","6.68512e-05","0.000309077","0.00270414","0.995633","0.000514827"
"257","7.09443e-05","5.1592e-06","8.70673e-07","3.35219e-05","3.45711e-05","0.000202783","0.999512","0.000140536"
"258","3.51091e-05","4.10687e-07","7.38621e-07","2.89062e-05","2.42895e-05","1.40506e-05","0.999837","5.9325e-05"
"259","1.08142e-05","2.11704e-07","4.17997e-07","0.000142393","2.79416e-05","1.44656e-06","0.999792","2.44074e-05"
"260","2.4317e-05","5.62519e-07","1.10966e-06","0.000250959","0.000104284","5.59937e-06","0.99957","4.276e-05"
"261","2.49916e-05","1.59877e-06","9.45887e-07","0.000134645","8.79895e-05","5.74206e-06","0.999594","0.000149856"
"262","3.10707e-05","2.20431e-06","1.75928e-06","0.000113202","0.000132678","1.57425e-05","0.999511","0.000192226"
"263","1.63431e-05","5.05969e-07","2.6736e-06","0.000256595","0.00023487","1.21418e-05","0.999291","0.000185637"
"264","3.08637e-05","5.20718e-07","2.01876e-07","1.49963e-05","2.73594e-05","7.20704e-06","0.999865","5.38719e-05"
"265","5.16534e-05","2.38959e-06","4.35416e-05","0.00033292","0.00251025","0.000976215","0.994698","0.00138502"
"266","0.000234688","1.729e-06","1.69624e-05","0.000270831","0.000399165","0.00294911","0.995939","0.000188157"
"267","7.33612e-06","9.53272e-08","2.13508e-07","2.99733e-05","7.99036e-05","1.75127e-05","0.999821","4.392e-05"
"268","8.02825e-06","2.27091e-07","5.71995e-07","0.00011174","0.000147215","1.81002e-05","0.999611","0.0001035"
"269","4.24114e-06","4.75683e-08","3.09237e-07","4.69813e-05","0.000166808","2.58144e-05","0.999708","4.74978e-05"
"270","9.86875e-06","1.23707e-07","1.0193e-06","0.000134968","0.000308359","8.80893e-05","0.999364","9.38105e-05"
"271","1.42453e-05","1.09337e-07","1.03442e-06","9.97386e-05","0.000611106","8.63843e-05","0.999117","7.02632e-05"
"272","1.96852e-05","1.6461e-07","1.38289e-06","0.000157178","0.000470352","9.60365e-05","0.999184","7.11322e-05"
"273","3.81417e-05","3.67367e-07","2.95528e-06","0.000206591","0.000775067","0.000262681","0.998581","0.000133663"
"274","4.82029e-05","2.56827e-07","3.46033e-06","0.000182934","0.000773882","0.000317332","0.998569","0.000105208"
"275","0.00537522","0.000159421","0.0028047","0.0666591","0.000207698","0.0821399","0.838153","0.00450129"
"276","0.000934224","3.38073e-05","2.05131e-05","0.00204926","7.62841e-06","0.0425827","0.948114","0.00625824"
"277","0.000909531","3.50129e-05","2.25675e-05","0.00218166","7.96973e-06","0.0394791","0.951089","0.00627539"
"278","0.00103639","3.73536e-05","1.47282e-05","0.00119078","6.38661e-06","0.0617714","0.930954","0.00498872"
"279","0.0044972","0.00015815","4.0364e-05","0.00408834","7.94703e-06","0.0698663","0.914124","0.00721766"
"280","0.00468218","0.000191612","4.0818e-05","0.00386884","8.85891e-06","0.0646412","0.918266","0.00830076"
"281","0.0044399","0.000194059","3.33166e-05","0.00353433","8.10784e-06","0.0434368","0.939897","0.00845628"
"282","0.00453741","0.000184583","3.55555e-05","0.00385243","8.26699e-06","0.0465773","0.936605","0.0081994"
"283","0.00144739","5.67606e-05","2.24076e-05","0.0025039","7.27495e-06","0.0350814","0.951907","0.00897401"
"284","0.00376287","0.00015578","2.57789e-05","0.00317743","7.25547e-06","0.0589796","0.924317","0.00957404"
"285","","","","","","","",""
"286","","","","","","","",""
"287","","","","","","","",""
"288","","","","","","","",""
"289","","","","","","","",""
"290","","","","","","","",""
"291","","","","","","","",""
"292","","","","","","","",""
"293","","","","","","","",""
"294","","","","","","","",""
"295","","","","","","","",""
"296","","","","","","","",""
"297","","","","","","","",""
"298","","","","","","","",""
"299","","","","","","","",""
"300","","","","","","","",""
"301","","","","","","","",""
"302","","","","","","","",""
"303","","","","","","","",""
"304","","","","","","","",""
"305","","","","","","","",""
"306","","","","","","","",""
"307","","","","","","","",""
"308","","","","","","","",""
"309","","","","","","","",""
"310","0.0220966","0.000986167","0.000203535","0.00206568","0.000113162","0.0134214","0.955705","0.00540823"
"311","0.00226611","0.000137558","0.00109743","0.00446287","0.000622365","0.00509406","0.966209","0.0201103"
"312","0.000585313","3.32018e-05","0.000196619","0.00116364","0.000351131","0.122642","0.86819","0.00683827"
"313","0.00238606","0.000380119","0.000517155","0.00136468","0.0015663","0.0802468","0.907972","0.00556651"
"314","0.000867412","9.81206e-05","0.00242432","0.00722689","0.0159191","0.206998","0.762372","0.00409486"
"315","0.00071078","8.95339e-05","0.00378008","0.00941532","0.0275113","0.256912","0.698475","0.0031056"
"316","0.0372416","0.033503","0.000602175","0.0124461","0.00162299","0.0158108","0.648383","0.25039"
"317","0.0251754","0.0179015","0.00055837","0.0103776","0.00285036","0.0305347","0.635775","0.276827"
"318","0.0364755","0.0238014","0.000866316","0.0233495","0.00478684","0.0340157","0.650336","0.226369"
"319","0.0272557","0.0190706","0.000889968","0.0187364","0.00393753","0.0654416","0.604584","0.260084"
"320","0.0342745","0.0310311","0.00110657","0.0325749","0.00498598","0.0226852","0.642968","0.230374"
"321","0.0875646","0.066405","0.000977684","0.0197936","0.00206059","0.0287611","0.547414","0.247024"
"322","0.105828","0.0973123","0.000521452","0.00996287","0.0010172","0.0212895","0.530123","0.233946"
"323","0.0746451","0.0641522","0.000624529","0.013211","0.00151205","0.0273059","0.600578","0.217972"
"324","0.0715737","0.0679397","0.000538785","0.0189789","0.00172","0.0244981","0.605295","0.209456"
"325","0.0818689","0.0841821","0.0014086","0.0380014","0.00219465","0.0275777","0.535687","0.22908"
"326","","","","","","","",""
"327","","","","","","","",""
"328","","","","","","","",""
"329","","","","","","","",""
"330","0.0310797","0.00277238","0.00026046","0.00117231","0.000227247","0.00592919","0.944397","0.0141621"
"331","0.0303305","0.00232135","0.000682979","0.00342457","0.000710102","0.0124311","0.940612","0.00948726"
"332","0.0206914","0.00115937","0.000472233","0.00168804","0.000375835","0.00515626","0.961713","0.00874375"
"333","0.0138615","0.000986903","0.000517485","0.00205148","0.000488069","0.00393166","0.957429","0.0207338"
"334","0.00261821","0.000160251","0.000232545","0.00206351","0.000403452","0.00509748","0.981613","0.00781118"
"335","0.00202817","0.000140324","0.000163331","0.00134149","0.000230769","0.00539379","0.984911","0.00579077"
"336","0.000888171","4.32734e-05","5.12986e-05","0.000828186","7.89838e-05","0.0032863","0.993029","0.00179512"
"337","0.000767007","2.74511e-05","3.78148e-05","0.000409905","6.38121e-05","0.00195689","0.994285","0.00245258"
"338","0.000433246","1.93335e-05","3.40301e-05","0.000703034","5.32553e-05","0.00214923","0.99486","0.00174802"
"339","0.00039084","8.00693e-06","1.18031e-05","0.000319152","2.22936e-05","0.000650884","0.998085","0.000511702"
"340","0.000365977","1.00943e-05","1.25562e-05","0.000449299","2.71891e-05","0.000726338","0.997794","0.000614831"
"341","0.000413168","7.54062e-06","1.52202e-05","0.000472469","4.75691e-05","0.000870752","0.997591","0.000581932"
"342","0.000576434","1.72944e-05","3.94342e-05","0.00091132","6.09875e-05","0.00136412","0.995908","0.00112234"
"343","0.000785119","2.53444e-05","4.10039e-05","0.0011442","7.81153e-05","0.00147899","0.994636","0.00181096"
"344","0.00070996","2.0212e-05","7.27383e-05","0.0022167","0.000112627","0.0027526","0.992126","0.00198952"
"345","0.000264852","5.38363e-06","1.12223e-05","0.000432797","3.19326e-05","0.000612718","0.998288","0.000352903"
"346","0.000745189","1.16171e-05","3.32126e-05","0.001147","4.85197e-05","0.00259426","0.995","0.000419954"
"347","0.00100671","3.46161e-05","0.000127063","0.00282127","0.000110464","0.00619365","0.98818","0.00152578"
"348","0.000616805","1.84315e-05","4.56601e-05","0.00158039","4.56591e-05","0.00592206","0.99075","0.0010212"
"349","0.00165699","3.9335e-05","8.65231e-05","0.00193072","8.57978e-05","0.00569597","0.989197","0.00130809"
"350","0.00401912","5.24468e-05","0.000536377","0.0146112","0.000166991","0.0198529","0.959177","0.00158404"
"351","0.0056522","0.000155753","0.000639748","0.00861661","0.000307159","0.0302466","0.951394","0.00298813"
"352","0.00150117","6.40414e-05","0.00016093","0.0031124","0.000137881","0.00950189","0.984372","0.00115013"
"353","0.000632464","2.94161e-05","2.2099e-05","0.000524906","2.49605e-05","0.00512528","0.993189","0.000452397"
"354","0.0078966","0.000793618","0.000296927","0.0097525","0.000199794","0.00637564","0.973469","0.00121578"
"355","0.0165469","0.00235527","0.000519612","0.022999","0.000294707","0.0208812","0.931585","0.00481805"
"356","0.00752944","0.0012527","0.00256789","0.121172","0.000265082","0.0849859","0.739489","0.0427379"
"357","0.00724845","0.00155839","0.000390583","0.00903111","0.000214828","0.031462","0.929956","0.020139"
"358","0.0136942","0.00181162","0.000470682","0.00843554","0.000438422","0.0536457","0.902211","0.0192924"
"359","0.0214887","0.00368025","0.00149613","0.0290137","0.000373293","0.125915","0.604557","0.213476"
"360","","","","","","","",""
"361","","","","","","","",""
"362","","","","","","","",""
"363","","","","","","","",""
"364","","","","","","","",""
"365","","","","","","","",""
"366","","","","","","","",""
"367","","","","","","","",""
"368","","","","","","","",""
"369","","","","","","","",""
"370","","","","","","","",""
"371","","","","","","","",""
"372","","","","","","","",""
"373","","","","","","","",""
"374","","","","","","","",""
"375","8.10309e-05","1.83142e-05","4.72758e-05","0.00156061","0.000322803","0.000176562","0.995907","0.00188632"
"376","6.02472e-05","1.01871e-05","3.6357e-05","0.00214674","0.000363361","3.46796e-05","0.994179","0.00316957"
"377","4.11586e-05","5.72774e-06","6.07301e-05","0.00460181","0.000969814","1.94376e-05","0.989349","0.00495183"
"378","5.65065e-05","1.96287e-05","2.17682e-05","0.00069641","0.000470121","2.21834e-05","0.982393","0.0163208"
"379","2.32318e-05","5.50822e-06","4.11002e-06","0.00027467","0.000218566","6.05865e-05","0.99525","0.00416376"
"380","6.60518e-05","7.17471e-05","2.14146e-05","0.000998815","0.000471914","5.77131e-05","0.979995","0.0183172"
"381","0.000175442","3.66912e-05","7.89328e-05","0.00192857","0.00128188","0.00020528","0.983769","0.0125246"
"382","0.000430936","4.40315e-05","0.000120939","0.00150071","0.000762611","7.59485e-05","0.985333","0.0117318"
"383","4.42106e-05","5.7883e-06","1.06206e-05","0.00096212","6.21877e-05","3.46228e-05","0.997635","0.00124537"
"384","4.75437e-05","5.80155e-06","1.01998e-05","0.000416212","5.38988e-05","5.59644e-05","0.997789","0.00162184"
"385","0.000105302","1.88194e-05","4.98668e-06","0.000523122","5.0998e-05","4.61957e-05","0.997197","0.00205391"
"386","0.000103993","4.92216e-05","1.00811e-05","0.000555496","0.000161516","0.000143074","0.990814","0.00816285"
"387","0.000234678","0.000188793","2.42876e-05","0.000999355","0.000349035","0.000389793","0.952103","0.0457113"
"388","0.000399402","0.000235195","7.27348e-05","0.00252973","0.000749555","0.000495465","0.928594","0.0669235"
"389","0.000897566","6.94148e-05","0.0004908","0.00436531","0.000566712","0.00061919","0.97807","0.0149211"
"390","0.012435","0.000220698","0.00144245","0.00633129","0.00195666","0.0143847","0.960314","0.00291483"
"391","0.00756422","0.000139469","0.0014955","0.0056929","0.0047684","0.0258394","0.950564","0.00393618"
"392","0.009202","0.000151481","0.000750756","0.0132495","0.000875432","0.0408996","0.932158","0.00271367"
"393","0.0116077","0.00085217","0.00606627","0.0474236","0.00346647","0.0475087","0.872029","0.0110458"
"394","0.00529427","0.000190864","0.000575428","0.0116525","0.000526528","0.0180499","0.958339","0.00537156"
"395","0.0569726","0.00405793","0.00723529","0.0578975","0.00229731","0.0835951","0.776402","0.0115426"
"396","0.00795367","0.00212977","0.00363701","0.0286253","0.00188757","0.0390413","0.900074","0.0166514"
"397","0.00565694","0.000704884","0.000928095","0.0131305","0.00123123","0.0159571","0.954762","0.00762889"
"398","0.00336823","0.000370834","0.00114476","0.00879221","0.00158836","0.0139093","0.960412","0.0104144"
"399","0.005121","0.000561473","0.000521035","0.00312618","0.00048047","0.00343805","0.976891","0.00986097"
"400","0.0064026","0.00095963","0.00131368","0.00535133","0.00084853","0.00324531","0.968521","0.0133575"
"401","0.00242741","0.000961841","0.00217076","0.010293","0.00208362","0.00239128","0.944975","0.0346969"
"402","0.00282258","0.00105483","0.00281101","0.0157206","0.00445276","0.00555904","0.939294","0.0282851"
"403","0.00340846","0.00139577","0.00458914","0.0216668","0.0081633","0.0075907","0.915807","0.0373784"
"404","0.00608771","0.000481519","0.0043118","0.0152968","0.00288519","0.0920431","0.866353","0.0125409"
"405","0.00219578","0.000845582","0.00961096","0.0293355","0.0282145","0.0560944","0.830922","0.0427818"
"406","0.00356037","0.0011452","0.0101965","0.0498285","0.0150676","0.02653","0.858036","0.0356362"
