"frame","surprise","fear","disgust","anger","contempt","happiness","neutral","sadness"
"117","","","","","","","",""
"118","","","","","","","",""
"119","","","","","","","",""
"120","","","","","","","",""
"121","","","","","","","",""
"122","","","","","","","",""
"123","","","","","","","",""
"124","","","","","","","",""
"125","","","","","","","",""
"126","","","","","","","",""
"127","","","","","","","",""
"128","","","","","","","",""
"129","","","","","","","",""
"130","","","","","","","",""
"131","","","","","","","",""
"132","","","","","","","",""
"133","","","","","","","",""
"134","","","","","","","",""
"135","","","","","","","",""
"136","","","","","","","",""
"137","","","","","","","",""
"138","","","","","","","",""
"139","","","","","","","",""
"140","","","","","","","",""
"141","","","","","","","",""
"142","","","","","","","",""
"143","","","","","","","",""
"144","","","","","","","",""
"145","","","","","","","",""
"146","","","","","","","",""
"147","","","","","","","",""
"148","","","","","","","",""
"149","","","","","","","",""
"150","","","","","","","",""
"151","","","","","","","",""
"152","","","","","","","",""
"153","","","","","","","",""
"154","","","","","","","",""
"155","","","","","","","",""
"156","","","","","","","",""
"157","","","","","","","",""
"158","","","","","","","",""
"159","","","","","","","",""
"160","","","","","","","",""
"161","","","","","","","",""
"162","","","","","","","",""
"163","","","","","","","",""
"164","","","","","","","",""
"165","","","","","","","",""
"166","","","","","","","",""
"167","","","","","","","",""
"168","","","","","","","",""
"169","","","","","","","",""
"170","","","","","","","",""
"171","","","","","","","",""
"172","","","","","","","",""
"173","","","","","","","",""
"174","","","","","","","",""
"175","","","","","","","",""
"176","","","","","","","",""
"177","","","","","","","",""
"178","","","","","","","",""
"179","","","","","","","",""
"180","","","","","","","",""
"181","","","","","","","",""
"182","","","","","","","",""
"183","","","","","","","",""
"184","","","","","","","",""
"185","","","","","","","",""
"186","","","","","","","",""
"187","","","","","","","",""
"188","","","","","","","",""
"189","","","","","","","",""
"190","","","","","","","",""
"191","","","","","","","",""
"192","","","","","","","",""
"193","","","","","","","",""
"194","","","","","","","",""
"195","","","","","","","",""
"196","","","","","","","",""
"197","","","","","","","",""
"198","","","","","","","",""
"199","","","","","","","",""
"200","","","","","","","",""
"201","","","","","","","",""
"202","","","","","","","",""
"203","","","","","","","",""
"204","","","","","","","",""
"205","","","","","","","",""
"206","","","","","","","",""
"207","","","","","","","",""
"208","","","","","","","",""
"209","","","","","","","",""
"210","","","","","","","",""
"211","","","","","","","",""
"212","","","","","","","",""
"213","","","","","","","",""
"214","","","","","","","",""
"215","","","","","","","",""
"216","","","","","","","",""
"217","","","","","","","",""
"218","","","","","","","",""
"219","","","","","","","",""
"220","","","","","","","",""
"221","","","","","","","",""
"222","","","","","","","",""
"223","","","","","","","",""
"224","","","","","","","",""
"225","","","","","","","",""
"226","","","","","","","",""
"227","","","","","","","",""
"228","","","","","","","",""
"229","","","","","","","",""
"230","","","","","","","",""
"231","","","","","","","",""
"232","","","","","","","",""
"233","","","","","","","",""
"234","","","","","","","",""
"235","","","","","","","",""
"236","","","","","","","",""
"237","","","","","","","",""
"238","","","","","","","",""
"239","","","","","","","",""
"240","","","","","","","",""
"241","","","","","","","",""
"242","","","","","","","",""
"243","","","","","","","",""
"244","","","","","","","",""
"245","","","","","","","",""
"246","","","","","","","",""
"247","","","","","","","",""
"248","","","","","","","",""
"249","","","","","","","",""
"250","","","","","","","",""
"251","","","","","","","",""
"252","","","","","","","",""
"253","","","","","","","",""
"254","","","","","","","",""
"255","","","","","","","",""
"256","","","","","","","",""
"257","","","","","","","",""
"258","","","","","","","",""
"259","","","","","","","",""
"260","","","","","","","",""
"261","","","","","","","",""
"262","","","","","","","",""
"263","","","","","","","",""
"264","","","","","","","",""
"265","","","","","","","",""
"266","","","","","","","",""
"267","","","","","","","",""
"268","","","","","","","",""
"269","","","","","","","",""
"270","","","","","","","",""
"271","","","","","","","",""
"272","","","","","","","",""
"273","","","","","","","",""
"274","","","","","","","",""
"275","","","","","","","",""
"276","","","","","","","",""
"277","","","","","","","",""
"278","","","","","","","",""
"279","","","","","","","",""
"280","","","","","","","",""
"281","","","","","","","",""
"282","","","","","","","",""
"283","","","","","","","",""
"284","","","","","","","",""
"285","","","","","","","",""
"286","","","","","","","",""
"287","","","","","","","",""
"288","","","","","","","",""
"289","","","","","","","",""
"290","","","","","","","",""
"291","","","","","","","",""
"292","","","","","","","",""
"293","","","","","","","",""
"294","","","","","","","",""
"295","","","","","","","",""
"296","","","","","","","",""
"297","","","","","","","",""
"298","","","","","","","",""
"299","","","","","","","",""
"300","","","","","","","",""
"301","","","","","","","",""
"302","","","","","","","",""
"303","","","","","","","",""
"304","","","","","","","",""
"305","","","","","","","",""
"306","","","","","","","",""
"307","","","","","","","",""
"308","","","","","","","",""
"309","","","","","","","",""
"310","","","","","","","",""
"311","","","","","","","",""
"312","","","","","","","",""
"313","","","","","","","",""
"314","","","","","","","",""
"315","","","","","","","",""
"316","","","","","","","",""
"317","","","","","","","",""
"318","","","","","","","",""
"319","","","","","","","",""
"320","","","","","","","",""
"321","","","","","","","",""
"322","","","","","","","",""
"323","","","","","","","",""
"324","","","","","","","",""
"325","","","","","","","",""
"326","","","","","","","",""
"327","","","","","","","",""
"328","","","","","","","",""
"329","","","","","","","",""
"330","5.45687e-05","4.99484e-06","3.8457e-05","0.00127485","0.000174025","0.000166141","0.99653","0.00175718"
"331","0.000369777","0.000173377","2.64087e-05","0.000612593","0.000194927","2.34759e-05","0.992471","0.00612879"
"332","4.92379e-05","1.08246e-05","4.90188e-06","0.00212562","5.36487e-05","5.41633e-06","0.994546","0.00320411"
"333","2.80105e-05","5.74722e-06","5.50588e-06","0.0023025","6.53477e-05","3.20396e-06","0.994214","0.00337552"
"334","4.57838e-06","7.8141e-07","4.24584e-07","0.000136159","1.51359e-05","1.75795e-06","0.999518","0.000323462"
"335","9.27787e-05","5.09946e-06","7.17418e-06","0.000687076","0.000122716","1.36916e-05","0.998822","0.000249408"
"336","0.000103814","5.42375e-06","2.53589e-06","0.00102967","6.27098e-05","1.56756e-05","0.998612","0.000168664"
"337","1.72267e-05","6.75187e-07","4.21627e-07","0.000332051","5.29775e-05","1.45509e-05","0.999537","4.53707e-05"
"338","1.36445e-05","4.00721e-07","5.77256e-07","0.000325349","5.10775e-05","1.36477e-05","0.999557","3.84694e-05"
"339","0.000109331","4.46447e-06","4.0368e-06","0.00113212","0.000191709","2.93907e-05","0.998425","0.000104437"
"340","0.00103184","3.80439e-05","9.47344e-06","0.00308238","0.000130952","5.46612e-05","0.99544","0.000213082"
"341","0.0023133","9.97982e-05","4.20516e-05","0.0102092","0.000192971","1.35173e-05","0.986809","0.000320506"
"342","0.00017092","4.66874e-06","7.2978e-06","0.00232648","9.51515e-05","1.76444e-05","0.997276","0.000101828"
"343","0.000324818","1.10803e-05","1.0579e-05","0.00288055","8.40857e-05","1.43481e-05","0.996548","0.000126525"
"344","0.00702049","0.000435351","8.78187e-05","0.00862466","0.000417768","0.000124555","0.982907","0.000382292"
"345","0.0228425","0.00261157","9.65001e-05","0.0100352","0.000380136","0.00013101","0.962962","0.00094135"
"346","0.0272363","0.00864433","0.0002119","0.0200434","0.000420008","0.000122125","0.93923","0.00409162"
"347","0.0100829","0.00371673","0.000198465","0.0150528","0.000698196","0.000174692","0.961226","0.00885013"
"348","0.0044868","0.0016301","7.28715e-05","0.0070979","0.000377868","8.67423e-05","0.9801","0.00614743"
"349","0.0342254","0.0116436","0.000271527","0.0113984","0.000920853","0.000369398","0.936201","0.00496993"
"350","0.0204974","0.00507934","6.45872e-05","0.00389206","0.000235921","8.14286e-05","0.968257","0.00189212"
"351","0.0525395","0.0155131","0.000329213","0.00880354","0.000526514","0.000121551","0.916565","0.00560148"
"352","0.0766032","0.0266979","0.000269893","0.00936367","0.000426004","0.000100392","0.87938","0.00715877"
"353","0.0636709","0.0202007","0.000374964","0.00713825","0.000537599","0.000299968","0.902986","0.00479181"
"354","0.0228716","0.00276928","0.000286694","0.00232292","0.000649337","0.00155014","0.965184","0.00436578"
"355","0.0400517","0.012434","0.00018272","0.003042","0.000387853","0.000261494","0.934841","0.00879974"
"356","0.0131653","0.00577828","0.000133495","0.00449277","0.000578032","0.000259857","0.964607","0.0109851"
"357","0.0327718","0.0211735","0.000163926","0.00481701","0.000442871","0.000181957","0.93057","0.00987865"
"358","0.0328349","0.016234","0.000177822","0.00416041","0.000468485","0.000257819","0.938196","0.0076705"
"359","0.0135644","0.00205575","0.000534253","0.0105605","0.00129314","0.000977829","0.967367","0.00364696"
"360","0.0107618","0.00204115","0.000349659","0.0233603","0.00137737","0.000407232","0.95705","0.00465263"
"361","0.00121648","0.000183011","0.000118713","0.00942598","0.0010593","0.00041227","0.986035","0.00154889"
"362","0.00260414","0.000309881","0.000162287","0.0111864","0.00113443","0.000519004","0.981974","0.0021099"
"363","0.00260414","0.000309881","0.000162287","0.0111864","0.00113443","0.000519004","0.981974","0.0021099"
"364","0.00839116","0.00144526","0.000493592","0.0295983","0.00206235","0.000657932","0.953356","0.00399541"
"365","0.00274172","0.000453872","0.000172823","0.0114448","0.0015649","0.000595905","0.980799","0.00222691"
"366","0.0060866","0.00143079","0.000124697","0.0118613","0.000883976","0.000212039","0.97483","0.00457043"
"367","0.00810405","0.00136747","0.000180609","0.00541345","0.000851123","0.000665559","0.979828","0.0035898"
"368","0.0180881","0.00379933","0.000445638","0.0106582","0.00201334","0.000962376","0.959207","0.00482634"
"369","0.00281356","0.000224228","0.000181742","0.00590212","0.00117869","0.000988979","0.987427","0.0012834"
"370","0.0233995","0.0021408","0.000459229","0.0250104","0.0015034","0.000556293","0.945339","0.00159179"
"371","0.00614631","0.000400822","0.000153426","0.0119504","0.0008323","0.000206213","0.979384","0.000926281"
"372","0.0204241","0.00498612","0.000182047","0.023646","0.000550297","5.51527e-05","0.946566","0.00358984"
"373","0.0198553","0.00489375","0.000129494","0.0150082","0.000503646","5.83155e-05","0.956083","0.00346795"
"374","0.00581944","0.00091633","0.000259492","0.0106509","0.00130628","0.00038344","0.978313","0.00235143"
"375","0.00845998","0.00128991","0.000359629","0.0145893","0.00157178","0.000812516","0.969479","0.0034375"
"376","0.0413138","0.00417145","0.000550746","0.0123775","0.00101442","0.000400662","0.934556","0.00561505"
"377","0.168496","0.0247706","0.000726489","0.0373646","0.00066567","9.95181e-05","0.763865","0.00401222"
"378","0.075839","0.00579254","0.000634053","0.0334418","0.00213081","0.00069863","0.879647","0.0018165"
"379","0.119525","0.0174014","0.00186773","0.042206","0.00342534","0.00118488","0.808735","0.00565452"
"380","0.00697878","0.000779563","0.000917264","0.0153468","0.00335222","0.00245387","0.964477","0.0056942"
"381","0.0101567","0.00163686","0.000761329","0.0109912","0.00327893","0.00522342","0.962608","0.00534363"
"382","0.0097055","0.00150367","0.00046793","0.00645039","0.00151426","0.00160978","0.975629","0.00311984"
"383","0.0206023","0.00231537","0.000816034","0.0100175","0.00311827","0.00398588","0.956306","0.00283864"
"384","0.00824684","0.00108498","0.000783415","0.0117317","0.00430942","0.00387611","0.966791","0.00317638"
"385","0.0314915","0.00796938","0.000618698","0.0235153","0.00254271","0.00140727","0.927605","0.00484987"
"386","0.023799","0.00364401","0.0011659","0.0206673","0.00240278","0.00161038","0.94123","0.00548075"
"387","0.0204726","0.00253793","0.00152468","0.0297436","0.00333453","0.00120698","0.936707","0.00447222"
"388","0.0216759","0.00317949","0.00206768","0.0317848","0.00419543","0.00104245","0.930162","0.00589226"
"389","0.0053436","0.000612108","0.00109094","0.0273112","0.00515252","0.00155175","0.955668","0.00326962"
"390","0.019143","0.00248033","0.00160878","0.0231255","0.00769429","0.00765062","0.93319","0.00510739"
"391","0.00293774","0.000237589","0.000260847","0.00461225","0.00331668","0.00943485","0.977874","0.00132585"
"392","0.00244437","0.000213823","0.000251827","0.00528328","0.00304969","0.0104776","0.976863","0.00141595"
"393","0.00232296","0.000214541","0.000250859","0.00566373","0.0029171","0.0101683","0.977146","0.00131677"
"394","0.00596569","0.000673955","0.000331248","0.00505469","0.00254881","0.0150324","0.968031","0.00236209"
"395","0.00912392","0.000818961","0.000499132","0.00637354","0.00338869","0.025102","0.95254","0.00215335"
"396","0.00890848","0.0007081","0.00037104","0.00684821","0.00351819","0.0145331","0.963269","0.00184349"
"397","0.000875411","6.24931e-05","0.000152423","0.00260288","0.00301361","0.0065328","0.985594","0.0011668"
"398","0.00185995","0.000132485","0.000116777","0.00174531","0.00241569","0.0124559","0.980203","0.00107098"
"399","0.0157229","0.00594231","0.00546677","0.0239637","0.00147699","0.0455646","0.885643","0.0162194"
"400","0.022331","0.00939988","0.00471786","0.0213326","0.00150578","0.043196","0.881024","0.0164923"
"401","0.0167957","0.00549673","0.00337355","0.0172115","0.00109777","0.0289818","0.915051","0.011992"
"402","0.0186185","0.00648721","0.00319183","0.017158","0.00121162","0.0297025","0.912223","0.011407"
"403","0.0156885","0.00615085","0.00353251","0.0187907","0.00119488","0.0338349","0.906978","0.0138299"
"404","0.0140223","0.00462976","0.00346129","0.0207331","0.00132321","0.0220003","0.916468","0.0173618"
"405","0.0124621","0.00343092","0.00273931","0.0160996","0.000783743","0.0229938","0.925033","0.0164574"
"406","0.012403","0.0034686","0.00279313","0.016133","0.000803369","0.0228183","0.924888","0.0166924"
"407","0.010021","0.00284462","0.00272332","0.0160332","0.000782055","0.0272987","0.921789","0.0185083"
"408","0.00986061","0.00265275","0.00255154","0.0147842","0.000751011","0.0264088","0.925314","0.0176768"
"409","0.0102275","0.00278573","0.00197031","0.0118097","0.000704424","0.0268615","0.922963","0.0226778"
"410","0.00862343","0.00269626","0.00190767","0.0109765","0.000749617","0.0301404","0.925533","0.0193728"
"411","0.00803186","0.00387853","0.00192615","0.0175749","0.00141174","0.0314069","0.919536","0.0162336"
"412","0.00769971","0.00515992","0.00832093","0.0477124","0.00242127","0.0719662","0.826524","0.0301959"
"413","","","","","","","",""
"414","","","","","","","",""
"415","","","","","","","",""
"416","","","","","","","",""
"417","","","","","","","",""
"418","","","","","","","",""
"419","","","","","","","",""
"420","","","","","","","",""
"421","","","","","","","",""
"422","","","","","","","",""
"423","","","","","","","",""
"424","","","","","","","",""
"425","","","","","","","",""
"426","","","","","","","",""
"427","","","","","","","",""
"428","","","","","","","",""
"429","","","","","","","",""
"430","","","","","","","",""
"431","","","","","","","",""
"432","","","","","","","",""
"433","","","","","","","",""
"434","","","","","","","",""
"435","","","","","","","",""
"436","","","","","","","",""
"437","","","","","","","",""
"438","","","","","","","",""
"439","","","","","","","",""
"440","","","","","","","",""
"441","","","","","","","",""
"442","","","","","","","",""
"443","","","","","","","",""
"444","","","","","","","",""
"445","","","","","","","",""
"446","","","","","","","",""
"447","","","","","","","",""
"448","","","","","","","",""
"449","","","","","","","",""
"450","","","","","","","",""
"451","","","","","","","",""
"452","","","","","","","",""
"453","","","","","","","",""
"454","","","","","","","",""
"455","","","","","","","",""
"456","","","","","","","",""
"457","","","","","","","",""
"458","","","","","","","",""
"459","","","","","","","",""
"460","","","","","","","",""
"461","","","","","","","",""
"462","","","","","","","",""
"463","","","","","","","",""
"464","","","","","","","",""
"465","","","","","","","",""
"466","","","","","","","",""
"467","","","","","","","",""
"468","","","","","","","",""
"469","","","","","","","",""
"470","","","","","","","",""
"471","","","","","","","",""
"472","","","","","","","",""
"473","","","","","","","",""
"474","","","","","","","",""
"475","","","","","","","",""
"476","","","","","","","",""
"477","","","","","","","",""
"478","","","","","","","",""
"479","","","","","","","",""
"480","","","","","","","",""
"481","","","","","","","",""
"482","","","","","","","",""
"483","","","","","","","",""
"484","","","","","","","",""
"485","","","","","","","",""
"486","","","","","","","",""
"487","","","","","","","",""
"488","","","","","","","",""
"489","","","","","","","",""
"490","","","","","","","",""
"491","","","","","","","",""
"492","","","","","","","",""
"493","","","","","","","",""
"494","","","","","","","",""
"495","","","","","","","",""
"496","","","","","","","",""
"497","","","","","","","",""
"498","","","","","","","",""
"499","","","","","","","",""
"500","","","","","","","",""
"501","","","","","","","",""
"502","","","","","","","",""
"503","","","","","","","",""
"504","","","","","","","",""
"505","0.00127743","0.00017897","0.00361329","0.0330997","0.13494","0.0915772","0.725933","0.0093804"
"506","0.00420044","0.000479102","0.00645472","0.146834","0.0739828","0.0275295","0.734555","0.00596473"
"507","0.00191174","0.000134658","0.00446899","0.0851853","0.105672","0.0736181","0.72623","0.0027795"
"508","0.00166399","0.000110304","0.00420686","0.0792374","0.104589","0.094017","0.713737","0.00243864"
"509","0.00344118","0.000275908","0.0064743","0.0772312","0.116303","0.05264","0.737902","0.00573308"
"510","0.00188977","8.49315e-05","0.00190184","0.0150414","0.101896","0.117164","0.759209","0.00281296"
"511","0.00174462","9.4246e-05","0.00226097","0.0128193","0.129803","0.175844","0.673956","0.00347737"
"512","0.00168743","8.42358e-05","0.00202845","0.0122957","0.132587","0.165157","0.683062","0.00309775"
"513","0.00191074","0.000105168","0.00246366","0.017473","0.14241","0.154895","0.677436","0.00330655"
"514","0.00252609","0.000140599","0.00238698","0.0284861","0.077691","0.0694227","0.816381","0.00296552"
"515","0.0012809","8.82218e-05","0.00130176","0.0242917","0.0308796","0.0629331","0.877481","0.00174411"
"516","0.000886042","6.33427e-05","0.00087153","0.017426","0.0305929","0.0805687","0.868182","0.00140936"
"517","0.000932648","4.83147e-05","0.0011831","0.0149657","0.0626611","0.075189","0.843242","0.00177837"
"518","0.000771536","4.43428e-05","0.00112464","0.0137532","0.0501998","0.119845","0.812811","0.00145077"
"519","0.00274797","0.000235508","0.0029772","0.0555228","0.0512221","0.0728374","0.811888","0.00256933"
"520","0.00426649","0.000275716","0.00597937","0.075581","0.0903653","0.0946779","0.725254","0.00360048"
"521","0.00511132","0.000375871","0.00564919","0.0738231","0.0633213","0.0768344","0.770828","0.00405729"
"522","0.00326519","0.000255185","0.00421981","0.0385268","0.0722973","0.106964","0.769825","0.00464714"
"523","0.00249062","0.000196448","0.00341","0.0282486","0.0781426","0.115363","0.767941","0.00420768"
"524","0.00449359","0.000369331","0.00497509","0.0685215","0.0603065","0.0814755","0.776457","0.00340139"
"525","0.00126693","9.82004e-05","0.0021443","0.0354475","0.0339484","0.0471682","0.877152","0.00277463"
"526","0.00181556","0.000143038","0.00260123","0.0321478","0.0347396","0.0539576","0.871409","0.00318638"
"527","0.00420266","0.000285185","0.00258573","0.0340554","0.0325708","0.0274764","0.894715","0.00410926"
"528","0.00208408","0.000149515","0.00233388","0.0353362","0.0371838","0.039306","0.880388","0.00321828"
"529","0.00349685","0.000232957","0.00319297","0.0479382","0.0312274","0.0410786","0.869675","0.00315808"
"530","0.00852736","0.000431507","0.00236021","0.0384777","0.0294078","0.0257596","0.891957","0.00307898"
"531","0.00288704","0.000100409","0.000838629","0.0176968","0.0198002","0.0208219","0.936252","0.00160319"
"532","0.00306695","0.000146604","0.00114059","0.0149757","0.0175341","0.0245931","0.935716","0.0028267"
"533","0.00183648","0.000113374","0.00122541","0.0157582","0.0194422","0.0299418","0.928385","0.0032973"
"534","0.00416366","0.000251148","0.00176831","0.0187893","0.017004","0.0293474","0.925931","0.00274488"
"535","0.00287338","0.000150674","0.00119766","0.0187838","0.013114","0.0091236","0.953079","0.00167755"
"536","0.00404576","0.000294704","0.00209683","0.0209386","0.0138709","0.0157308","0.939716","0.00330645"
"537","0.00205125","0.000102917","0.00125518","0.0167066","0.0131638","0.011919","0.952946","0.0018549"
"538","0.00119558","8.43926e-05","0.0014812","0.0140579","0.0169252","0.0404107","0.923387","0.00245807"
"539","0.00122787","8.81264e-05","0.00146518","0.0172818","0.0145989","0.0312055","0.932123","0.00200942"
"540","0.00103077","8.56293e-05","0.000875351","0.0185782","0.0136777","0.00913332","0.954615","0.00200459"
"541","0.00373738","0.000204949","0.000562961","0.00635029","0.01187","0.0210931","0.954373","0.00180813"
"542","0.00162099","0.000111178","0.000392413","0.00621188","0.00892648","0.010584","0.969819","0.00233443"
"543","0.000456567","2.94351e-05","0.000270927","0.00814996","0.0111069","0.009819","0.968563","0.00160442"
"544","0.00063423","2.63019e-05","0.000198926","0.00791413","0.0101774","0.0074999","0.972538","0.00101061"
"545","0.00113467","6.73028e-05","0.000265243","0.0161697","0.00748559","0.00294167","0.970981","0.000954948"
"546","0.00235303","0.000173965","0.000441504","0.0125649","0.00865857","0.00455793","0.969668","0.0015824"
"547","0.00263631","0.000227377","0.000618896","0.0183503","0.0101701","0.00424262","0.961889","0.00186519"
"548","0.00159548","4.17022e-05","0.000206813","0.0107705","0.00668653","0.00163942","0.978472","0.000587509"
"549","0.000819757","2.43235e-05","0.000136694","0.00850167","0.00512221","0.00102652","0.983792","0.000576941"
"550","0.000822035","2.12686e-05","0.000127524","0.0125193","0.00462099","0.000643973","0.980788","0.00045728"
"551","0.00199529","4.36508e-05","0.000307651","0.012204","0.00710477","0.00250081","0.975152","0.000692295"
"552","0.00117327","3.60704e-05","0.000246961","0.00964377","0.00754072","0.00357144","0.977029","0.000758704"
"553","0.00114093","4.3595e-05","0.000211206","0.00558924","0.00717499","0.00544035","0.979707","0.000692645"
"554","0.000642584","1.84579e-05","0.000120105","0.00707796","0.00657873","0.00271165","0.982352","0.000498468"
"555","0.000601913","1.63632e-05","0.000137311","0.00641176","0.0084181","0.00488239","0.978984","0.000548161"
"556","0.00177296","0.000137329","0.000392254","0.0148148","0.00675352","0.00280686","0.971751","0.00157149"
"557","0.00348023","0.000351717","0.00133312","0.022824","0.0105926","0.00548584","0.952202","0.00373021"
"558","0.00340311","0.000351136","0.00131114","0.0220606","0.0104481","0.00549949","0.953134","0.00379293"
"559","0.00302006","0.000322059","0.00141053","0.0202491","0.0119085","0.00701226","0.951973","0.00410465"
"560","0.00186321","0.000204769","0.00118783","0.026119","0.0166081","0.00858453","0.941604","0.00382801"
"561","0.00129119","9.3164e-05","0.000560446","0.00693286","0.0104565","0.0184222","0.959887","0.00235697"
"562","0.00129119","9.3164e-05","0.000560446","0.00693286","0.0104565","0.0184222","0.959887","0.00235697"
"563","0.00129119","9.3164e-05","0.000560446","0.00693286","0.0104565","0.0184222","0.959887","0.00235697"
"564","0.0178023","0.00855708","0.00490655","0.0722246","0.00159915","0.40788","0.456742","0.0302892"
"565","0.0111007","0.00527444","0.00276337","0.0424258","0.00162378","0.317806","0.590377","0.0286296"
"566","0.0187218","0.0071558","0.00260314","0.0276974","0.0013205","0.382625","0.5386","0.0212763"
"567","0.0135992","0.00487549","0.00202766","0.0234566","0.00123566","0.294128","0.644581","0.0160964"
"568","0.0110991","0.00411523","0.00143486","0.0190128","0.00117397","0.268051","0.682544","0.0125696"
"569","0.0142451","0.00463946","0.00172611","0.02296","0.00151841","0.273989","0.666233","0.0146891"
"570","0.0161366","0.00537604","0.00197047","0.0261038","0.00142837","0.268907","0.663526","0.0165522"
"571","0.0150728","0.00530024","0.00189737","0.0229549","0.00139519","0.272214","0.663779","0.0173864"
"572","0.0158936","0.00556998","0.00209077","0.0258628","0.00141228","0.296854","0.63498","0.0173364"
"573","0.0149166","0.00518219","0.00221638","0.0267125","0.00156258","0.291562","0.640211","0.0176368"
"574","0.0127753","0.00489602","0.00233645","0.0274846","0.0015835","0.302768","0.628079","0.0200766"
"575","0.0144394","0.0057396","0.00262455","0.032201","0.00170523","0.29436","0.627925","0.021005"
"576","0.0131829","0.00520216","0.00262551","0.031215","0.00161599","0.321668","0.603421","0.0210693"
"577","0.0136488","0.00529545","0.00267858","0.0316299","0.00159604","0.339899","0.583992","0.0212607"
"578","","","","","","","",""
"579","","","","","","","",""
"580","","","","","","","",""
"581","","","","","","","",""
"582","","","","","","","",""
"583","","","","","","","",""
"584","","","","","","","",""
"585","","","","","","","",""
"586","","","","","","","",""
"587","","","","","","","",""
"588","","","","","","","",""
"589","","","","","","","",""
"590","","","","","","","",""
"591","","","","","","","",""
"592","","","","","","","",""
"593","","","","","","","",""
"594","","","","","","","",""
"595","","","","","","","",""
"596","","","","","","","",""
"597","","","","","","","",""
"598","","","","","","","",""
"599","","","","","","","",""
"600","","","","","","","",""
"601","","","","","","","",""
"602","","","","","","","",""
"603","","","","","","","",""
"604","","","","","","","",""
"605","","","","","","","",""
"606","","","","","","","",""
"607","","","","","","","",""
"608","","","","","","","",""
"609","","","","","","","",""
"610","","","","","","","",""
"611","","","","","","","",""
"612","","","","","","","",""
"613","","","","","","","",""
"614","","","","","","","",""
"615","","","","","","","",""
"616","","","","","","","",""
"617","","","","","","","",""
"618","","","","","","","",""
"619","","","","","","","",""
"620","","","","","","","",""
"621","","","","","","","",""
"622","","","","","","","",""
"623","","","","","","","",""
"624","","","","","","","",""
"625","","","","","","","",""
"626","","","","","","","",""
"627","","","","","","","",""
"628","","","","","","","",""
"629","","","","","","","",""
"630","","","","","","","",""
"631","","","","","","","",""
"632","","","","","","","",""
"633","","","","","","","",""
"634","","","","","","","",""
"635","0.000894422","0.000145161","0.000662937","0.0153075","0.000852992","0.000397401","0.977633","0.00410627"
"636","0.00107671","0.00025788","0.00100978","0.0259513","0.000743934","0.000229916","0.965617","0.00511349"
