"frame","surprise","fear","disgust","anger","contempt","happiness","neutral","sadness"
"68","0.000715016","7.4193e-05","0.000271963","0.00453886","0.000487116","0.00307246","0.976537","0.0143031"
"69","0.00146935","6.1776e-05","0.000217632","0.00623843","9.95311e-05","0.00988061","0.978028","0.00400418"
"70","0.000219559","5.38699e-06","5.95668e-05","0.00203015","1.10269e-05","0.00152388","0.994645","0.00150514"
"71","0.00029509","1.05034e-05","7.34273e-05","0.00239639","1.94572e-05","0.000657211","0.994986","0.00156232"
"72","1.97008e-05","2.02417e-07","1.09005e-06","8.1446e-05","9.54876e-07","5.57897e-05","0.999465","0.000376085"
"73","6.7584e-05","2.39233e-06","1.50013e-05","0.000925438","6.37717e-06","0.000160772","0.995487","0.00333575"
"74","2.19476e-05","6.28553e-07","1.93984e-06","0.000455832","2.47138e-06","5.46226e-05","0.998576","0.000886413"
"75","0.000197103","1.74816e-05","5.09486e-05","0.00871281","2.87494e-05","0.000137482","0.989586","0.00126971"
"76","0.000974666","0.000110105","0.000118822","0.00636408","7.11996e-05","0.000362001","0.986446","0.00555354"
"77","0.000515393","6.65801e-05","6.55794e-05","0.00812434","6.60201e-05","0.000260354","0.987878","0.00302389"
"78","0.000245325","1.60824e-05","2.78415e-05","0.00231549","6.64496e-05","0.000360972","0.99407","0.00289747"
"79","0.000512789","5.60323e-05","0.000124405","0.00828057","0.000194265","0.000505205","0.98793","0.00239632"
"80","0.000310579","2.18395e-05","6.71924e-05","0.0023658","0.000169367","0.000406534","0.994626","0.0020324"
"81","0.000405103","3.49171e-05","0.000104679","0.00293756","0.000280627","0.000771415","0.993286","0.00217944"
"82","0.000379756","4.09689e-05","0.000152639","0.0032855","0.00025119","0.000790468","0.992806","0.00229357"
"83","0.000695122","7.9261e-05","0.00028327","0.00711436","0.000334166","0.000859695","0.986526","0.00410862"
"84","0.00279134","0.000117036","0.000604506","0.0131453","0.000406753","0.00066224","0.979736","0.00253715"
"85","8.39657e-05","4.11097e-06","5.67268e-05","0.0024311","0.000150052","8.23825e-05","0.993403","0.00378903"
"86","4.55201e-05","2.39854e-06","4.09313e-05","0.00217314","0.000165725","6.46153e-05","0.994065","0.00344291"
"87","0.000383517","1.33441e-05","5.24356e-05","0.00366739","0.000269024","6.99529e-05","0.992061","0.00348361"
"88","0.000121468","1.15277e-05","3.64842e-05","0.00295772","0.000166501","2.12693e-05","0.988294","0.00839078"
"89","0.00103086","7.80675e-05","0.000251584","0.00182489","0.0011682","0.0195359","0.965944","0.0101661"
"90","0.0134335","0.00388066","0.000266495","0.00139834","0.000294702","0.0422092","0.908362","0.0301549"
"91","0.0146622","0.00497533","0.000297867","0.0015068","0.000326148","0.0337015","0.907924","0.0366063"
"92","0.0146622","0.00497533","0.000297867","0.0015068","0.000326148","0.0337015","0.907924","0.0366063"
"93","0.00768924","0.00234543","0.00023245","0.0015359","0.000300549","0.030206","0.924918","0.0327729"
"94","0.00699894","0.0024043","0.00021419","0.00143749","0.000280517","0.0293698","0.926379","0.032916"
"95","0.00313872","0.000323917","0.000169972","0.000799009","9.48575e-05","0.316857","0.652103","0.0265137"
"96","0.00388939","0.00031591","0.000215085","0.00119424","0.00015674","0.195226","0.76304","0.0359628"
"97","0.00408572","0.000356546","0.000232576","0.00129216","0.00017297","0.186919","0.768712","0.0382285"
"98","0.00368357","0.000369871","0.000212709","0.00127597","0.000140717","0.185474","0.762261","0.0465814"
"99","0.00346931","0.000372625","0.000233638","0.00144876","0.000148182","0.181721","0.761239","0.0513672"
"100","","","","","","","",""
"101","","","","","","","",""
"102","","","","","","","",""
"103","","","","","","","",""
"104","","","","","","","",""
"105","","","","","","","",""
"106","","","","","","","",""
"107","","","","","","","",""
"108","","","","","","","",""
"109","","","","","","","",""
"110","","","","","","","",""
"111","","","","","","","",""
"112","","","","","","","",""
"113","","","","","","","",""
"114","","","","","","","",""
"115","","","","","","","",""
"116","","","","","","","",""
"117","","","","","","","",""
"118","","","","","","","",""
"119","","","","","","","",""
"120","","","","","","","",""
"121","","","","","","","",""
"122","","","","","","","",""
"123","","","","","","","",""
"124","","","","","","","",""
"125","","","","","","","",""
"126","","","","","","","",""
"127","","","","","","","",""
"128","","","","","","","",""
"129","","","","","","","",""
"130","","","","","","","",""
"131","","","","","","","",""
"132","","","","","","","",""
"133","","","","","","","",""
"134","","","","","","","",""
"135","","","","","","","",""
"136","","","","","","","",""
"137","","","","","","","",""
"138","","","","","","","",""
"139","","","","","","","",""
"140","","","","","","","",""
"141","","","","","","","",""
"142","","","","","","","",""
"143","","","","","","","",""
"144","","","","","","","",""
"145","","","","","","","",""
"146","","","","","","","",""
"147","","","","","","","",""
"148","","","","","","","",""
"149","","","","","","","",""
"150","","","","","","","",""
"151","","","","","","","",""
"152","","","","","","","",""
"153","","","","","","","",""
"154","","","","","","","",""
"155","","","","","","","",""
"156","","","","","","","",""
"157","","","","","","","",""
"158","","","","","","","",""
"159","","","","","","","",""
"160","","","","","","","",""
"161","","","","","","","",""
"162","","","","","","","",""
"163","","","","","","","",""
"164","","","","","","","",""
"165","","","","","","","",""
"166","","","","","","","",""
"167","","","","","","","",""
"168","","","","","","","",""
"169","","","","","","","",""
"170","","","","","","","",""
"171","","","","","","","",""
"172","","","","","","","",""
"173","","","","","","","",""
"174","","","","","","","",""
"175","","","","","","","",""
"176","","","","","","","",""
"177","","","","","","","",""
"178","","","","","","","",""
"179","","","","","","","",""
"180","","","","","","","",""
"181","","","","","","","",""
"182","","","","","","","",""
"183","","","","","","","",""
"184","","","","","","","",""
"185","","","","","","","",""
"186","","","","","","","",""
"187","","","","","","","",""
"188","","","","","","","",""
"189","","","","","","","",""
"190","","","","","","","",""
"191","","","","","","","",""
"192","","","","","","","",""
"193","","","","","","","",""
"194","","","","","","","",""
"195","","","","","","","",""
"196","","","","","","","",""
"197","","","","","","","",""
"198","","","","","","","",""
"199","","","","","","","",""
"200","","","","","","","",""
"201","","","","","","","",""
"202","","","","","","","",""
"203","","","","","","","",""
"204","","","","","","","",""
"205","","","","","","","",""
"206","","","","","","","",""
"207","","","","","","","",""
"208","","","","","","","",""
"209","","","","","","","",""
"210","","","","","","","",""
"211","","","","","","","",""
"212","","","","","","","",""
"213","","","","","","","",""
"214","","","","","","","",""
"215","","","","","","","",""
"216","","","","","","","",""
"217","","","","","","","",""
"218","","","","","","","",""
"219","","","","","","","",""
"220","","","","","","","",""
"221","","","","","","","",""
"222","","","","","","","",""
"223","","","","","","","",""
"224","","","","","","","",""
"225","","","","","","","",""
"226","","","","","","","",""
"227","","","","","","","",""
"228","","","","","","","",""
"229","","","","","","","",""
"230","","","","","","","",""
"231","","","","","","","",""
"232","","","","","","","",""
"233","","","","","","","",""
"234","","","","","","","",""
"235","","","","","","","",""
"236","","","","","","","",""
"237","","","","","","","",""
"238","","","","","","","",""
"239","","","","","","","",""
"240","","","","","","","",""
"241","","","","","","","",""
"242","","","","","","","",""
"243","","","","","","","",""
"244","","","","","","","",""
"245","","","","","","","",""
"246","","","","","","","",""
"247","","","","","","","",""
"248","","","","","","","",""
"249","","","","","","","",""
"250","","","","","","","",""
"251","","","","","","","",""
"252","","","","","","","",""
"253","","","","","","","",""
"254","","","","","","","",""
"255","","","","","","","",""
"256","","","","","","","",""
"257","","","","","","","",""
"258","","","","","","","",""
"259","","","","","","","",""
"260","","","","","","","",""
"261","","","","","","","",""
"262","","","","","","","",""
"263","","","","","","","",""
"264","","","","","","","",""
"265","","","","","","","",""
"266","","","","","","","",""
"267","","","","","","","",""
"268","","","","","","","",""
"269","","","","","","","",""
"270","","","","","","","",""
"271","","","","","","","",""
"272","","","","","","","",""
"273","","","","","","","",""
"274","","","","","","","",""
"275","","","","","","","",""
"276","","","","","","","",""
"277","","","","","","","",""
"278","","","","","","","",""
"279","","","","","","","",""
"280","","","","","","","",""
"281","","","","","","","",""
"282","","","","","","","",""
"283","","","","","","","",""
"284","","","","","","","",""
"285","","","","","","","",""
"286","","","","","","","",""
"287","","","","","","","",""
"288","","","","","","","",""
"289","","","","","","","",""
"290","","","","","","","",""
"291","","","","","","","",""
"292","","","","","","","",""
"293","","","","","","","",""
"294","","","","","","","",""
"295","","","","","","","",""
"296","","","","","","","",""
"297","","","","","","","",""
"298","","","","","","","",""
"299","","","","","","","",""
"300","","","","","","","",""
"301","","","","","","","",""
"302","","","","","","","",""
"303","","","","","","","",""
"304","","","","","","","",""
"305","","","","","","","",""
"306","","","","","","","",""
"307","","","","","","","",""
"308","","","","","","","",""
"309","","","","","","","",""
"310","","","","","","","",""
"311","","","","","","","",""
"312","","","","","","","",""
"313","","","","","","","",""
"314","","","","","","","",""
"315","","","","","","","",""
"316","","","","","","","",""
"317","","","","","","","",""
"318","","","","","","","",""
"319","","","","","","","",""
"320","","","","","","","",""
"321","","","","","","","",""
"322","","","","","","","",""
"323","","","","","","","",""
"324","","","","","","","",""
"325","","","","","","","",""
"326","","","","","","","",""
"327","","","","","","","",""
"328","","","","","","","",""
"329","","","","","","","",""
"330","","","","","","","",""
"331","","","","","","","",""
"332","","","","","","","",""
"333","","","","","","","",""
"334","","","","","","","",""
"335","","","","","","","",""
"336","","","","","","","",""
"337","","","","","","","",""
"338","","","","","","","",""
"339","","","","","","","",""
"340","","","","","","","",""
"341","","","","","","","",""
"342","","","","","","","",""
"343","","","","","","","",""
"344","","","","","","","",""
"345","","","","","","","",""
"346","","","","","","","",""
"347","","","","","","","",""
"348","","","","","","","",""
"349","","","","","","","",""
"350","","","","","","","",""
"351","","","","","","","",""
"352","","","","","","","",""
"353","","","","","","","",""
"354","","","","","","","",""
"355","","","","","","","",""
"356","","","","","","","",""
"357","","","","","","","",""
"358","","","","","","","",""
"359","","","","","","","",""
"360","","","","","","","",""
"361","","","","","","","",""
"362","","","","","","","",""
"363","","","","","","","",""
"364","","","","","","","",""
"365","","","","","","","",""
"366","","","","","","","",""
"367","","","","","","","",""
"368","","","","","","","",""
"369","","","","","","","",""
"370","","","","","","","",""
"371","","","","","","","",""
"372","","","","","","","",""
"373","","","","","","","",""
"374","","","","","","","",""
"375","","","","","","","",""
"376","","","","","","","",""
"377","","","","","","","",""
"378","","","","","","","",""
"379","","","","","","","",""
"380","","","","","","","",""
"381","","","","","","","",""
"382","","","","","","","",""
"383","","","","","","","",""
"384","","","","","","","",""
"385","","","","","","","",""
"386","","","","","","","",""
"387","","","","","","","",""
"388","","","","","","","",""
"389","","","","","","","",""
"390","","","","","","","",""
"391","","","","","","","",""
"392","","","","","","","",""
"393","","","","","","","",""
"394","","","","","","","",""
"395","","","","","","","",""
"396","","","","","","","",""
"397","","","","","","","",""
"398","","","","","","","",""
"399","","","","","","","",""
"400","","","","","","","",""
"401","","","","","","","",""
"402","","","","","","","",""
"403","","","","","","","",""
"404","","","","","","","",""
"405","","","","","","","",""
"406","","","","","","","",""
"407","","","","","","","",""
"408","","","","","","","",""
"409","","","","","","","",""
"410","","","","","","","",""
"411","","","","","","","",""
"412","","","","","","","",""
"413","","","","","","","",""
"414","","","","","","","",""
"415","","","","","","","",""
"416","","","","","","","",""
"417","","","","","","","",""
"418","","","","","","","",""
"419","","","","","","","",""
"420","","","","","","","",""
"421","","","","","","","",""
"422","","","","","","","",""
"423","","","","","","","",""
"424","","","","","","","",""
"425","","","","","","","",""
"426","","","","","","","",""
"427","","","","","","","",""
"428","","","","","","","",""
"429","","","","","","","",""
"430","","","","","","","",""
"431","","","","","","","",""
"432","","","","","","","",""
"433","","","","","","","",""
"434","","","","","","","",""
"435","","","","","","","",""
"436","","","","","","","",""
"437","","","","","","","",""
"438","","","","","","","",""
"439","","","","","","","",""
"440","","","","","","","",""
"441","","","","","","","",""
"442","","","","","","","",""
"443","","","","","","","",""
"444","","","","","","","",""
"445","","","","","","","",""
"446","","","","","","","",""
"447","","","","","","","",""
"448","","","","","","","",""
"449","","","","","","","",""
"450","","","","","","","",""
"451","","","","","","","",""
"452","","","","","","","",""
"453","","","","","","","",""
"454","","","","","","","",""
"455","","","","","","","",""
"456","","","","","","","",""
"457","","","","","","","",""
"458","","","","","","","",""
"459","","","","","","","",""
"460","","","","","","","",""
"461","","","","","","","",""
"462","","","","","","","",""
"463","","","","","","","",""
"464","","","","","","","",""
"465","","","","","","","",""
"466","","","","","","","",""
"467","","","","","","","",""
"468","","","","","","","",""
"469","","","","","","","",""
"470","","","","","","","",""
"471","","","","","","","",""
"472","","","","","","","",""
"473","","","","","","","",""
"474","","","","","","","",""
"475","","","","","","","",""
"476","","","","","","","",""
"477","","","","","","","",""
"478","","","","","","","",""
"479","","","","","","","",""
"480","","","","","","","",""
"481","","","","","","","",""
"482","","","","","","","",""
"483","","","","","","","",""
"484","","","","","","","",""
"485","","","","","","","",""
"486","","","","","","","",""
"487","","","","","","","",""
"488","","","","","","","",""
"489","","","","","","","",""
"490","","","","","","","",""
"491","","","","","","","",""
"492","","","","","","","",""
"493","","","","","","","",""
"494","","","","","","","",""
"495","","","","","","","",""
"496","","","","","","","",""
"497","","","","","","","",""
"498","","","","","","","",""
"499","","","","","","","",""
"500","","","","","","","",""
"501","","","","","","","",""
"502","","","","","","","",""
"503","","","","","","","",""
"504","","","","","","","",""
"505","","","","","","","",""
"506","","","","","","","",""
"507","","","","","","","",""
"508","","","","","","","",""
"509","","","","","","","",""
"510","","","","","","","",""
"511","","","","","","","",""
"512","","","","","","","",""
"513","","","","","","","",""
"514","","","","","","","",""
"515","","","","","","","",""
"516","","","","","","","",""
"517","","","","","","","",""
"518","","","","","","","",""
"519","","","","","","","",""
"520","","","","","","","",""
"521","","","","","","","",""
"522","","","","","","","",""
"523","","","","","","","",""
"524","","","","","","","",""
"525","","","","","","","",""
"526","","","","","","","",""
"527","","","","","","","",""
"528","","","","","","","",""
"529","","","","","","","",""
"530","","","","","","","",""
"531","","","","","","","",""
"532","","","","","","","",""
"533","","","","","","","",""
"534","","","","","","","",""
"535","","","","","","","",""
"536","","","","","","","",""
"537","","","","","","","",""
"538","","","","","","","",""
"539","","","","","","","",""
"540","","","","","","","",""
"541","","","","","","","",""
"542","","","","","","","",""
"543","","","","","","","",""
"544","","","","","","","",""
"545","","","","","","","",""
"546","","","","","","","",""
"547","","","","","","","",""
"548","","","","","","","",""
"549","","","","","","","",""
"550","","","","","","","",""
"551","","","","","","","",""
"552","","","","","","","",""
"553","","","","","","","",""
"554","","","","","","","",""
"555","","","","","","","",""
"556","","","","","","","",""
"557","","","","","","","",""
"558","","","","","","","",""
"559","","","","","","","",""
"560","","","","","","","",""
"561","","","","","","","",""
"562","","","","","","","",""
"563","","","","","","","",""
"564","","","","","","","",""
"565","","","","","","","",""
"566","","","","","","","",""
"567","","","","","","","",""
"568","","","","","","","",""
"569","","","","","","","",""
"570","","","","","","","",""
"571","","","","","","","",""
"572","","","","","","","",""
"573","","","","","","","",""
"574","","","","","","","",""
"575","","","","","","","",""
"576","","","","","","","",""
"577","","","","","","","",""
"578","","","","","","","",""
"579","","","","","","","",""
"580","","","","","","","",""
"581","","","","","","","",""
"582","","","","","","","",""
"583","","","","","","","",""
"584","","","","","","","",""
"585","","","","","","","",""
"586","","","","","","","",""
"587","","","","","","","",""
"588","","","","","","","",""
"589","","","","","","","",""
"590","","","","","","","",""
"591","","","","","","","",""
"592","","","","","","","",""
"593","","","","","","","",""
"594","","","","","","","",""
"595","","","","","","","",""
"596","","","","","","","",""
"597","","","","","","","",""
"598","","","","","","","",""
"599","","","","","","","",""
"600","","","","","","","",""
"601","","","","","","","",""
"602","","","","","","","",""
"603","","","","","","","",""
"604","","","","","","","",""
"605","","","","","","","",""
"606","","","","","","","",""
"607","","","","","","","",""
"608","","","","","","","",""
"609","","","","","","","",""
"610","","","","","","","",""
"611","","","","","","","",""
"612","","","","","","","",""
"613","","","","","","","",""
"614","","","","","","","",""
"615","","","","","","","",""
"616","","","","","","","",""
"617","","","","","","","",""
"618","","","","","","","",""
"619","","","","","","","",""
"620","","","","","","","",""
"621","","","","","","","",""
"622","","","","","","","",""
"623","","","","","","","",""
"624","","","","","","","",""
"625","","","","","","","",""
"626","","","","","","","",""
"627","","","","","","","",""
"628","","","","","","","",""
"629","","","","","","","",""
"630","","","","","","","",""
"631","","","","","","","",""
"632","","","","","","","",""
"633","","","","","","","",""
"634","","","","","","","",""
"635","","","","","","","",""
"636","","","","","","","",""
"637","","","","","","","",""
"638","","","","","","","",""
"639","","","","","","","",""
"640","","","","","","","",""
"641","","","","","","","",""
"642","","","","","","","",""
"643","","","","","","","",""
"644","","","","","","","",""
"645","0.0705885","0.000643055","4.47028e-05","0.00380455","2.11399e-05","0.000139831","0.924556","0.000201721"
"646","0.0574759","0.000421584","3.10236e-05","0.00204831","1.88633e-05","0.000193125","0.939631","0.000180196"
"647","0.0574759","0.000421584","3.10236e-05","0.00204831","1.88633e-05","0.000193125","0.939631","0.000180196"
"648","0.327222","0.00165388","8.24943e-05","0.00253016","3.93411e-05","0.000390973","0.667869","0.000211688"
"649","0.206217","0.0010553","6.74978e-05","0.00180886","5.81732e-05","0.000734734","0.789825","0.000233423"
"650","0.0380704","0.000959447","0.00014278","0.00315716","0.000147976","0.000459168","0.956327","0.000735641"
"651","0.00366848","6.80066e-05","2.95099e-05","0.000886514","5.88638e-05","0.000172989","0.994826","0.000289994"
"652","0.00402233","7.25088e-05","3.24059e-05","0.000932175","6.56482e-05","0.000170066","0.994399","0.000305699"
"653","0.00521604","6.50243e-05","3.76271e-05","0.000910814","5.17437e-05","0.000249791","0.993207","0.000262456"
"654","0.00372097","9.07197e-05","0.000104548","0.00170305","0.000173366","0.00121227","0.992476","0.000519314"
"655","0.00354164","0.000125211","2.59706e-05","0.000328122","7.77386e-05","0.000301889","0.995215","0.000384198"
"656","0.0157437","0.000699354","0.000131965","0.00114065","0.00035209","0.000185588","0.980021","0.00172584"
"657","0.00759348","0.000821891","0.000105442","0.000705208","0.000314691","0.000707044","0.988288","0.00146422"
"658","0.0062685","0.000296706","1.94708e-05","0.000205465","0.000133027","0.00016939","0.992071","0.00083685"
"659","0.00924196","0.000628794","0.000127167","0.000412125","0.0010174","0.000896795","0.985533","0.00214239"
"660","0.0226867","0.00156386","0.000153682","0.00117903","0.000419315","0.00116606","0.970675","0.00215587"
"661","0.00552305","0.000770895","0.00010953","0.000752656","0.000337075","0.000615312","0.990174","0.00171793"
"662","0.00321851","0.000437588","5.82492e-05","0.000525192","0.00024225","0.000313035","0.993729","0.00147635"
"663","0.00342381","0.000328824","6.32025e-05","0.00119302","0.000177049","0.000691286","0.991897","0.0022254"
"664","0.00274889","0.00040083","6.49329e-05","0.00127401","0.000152373","0.000274479","0.992999","0.00208571"
"665","0.0234811","0.000615794","6.03231e-05","0.00133127","0.000142742","0.0015947","0.97173","0.00104406"
"666","0.225856","0.0186332","0.0011578","0.0497384","0.00053266","0.0038201","0.69686","0.00340199"
"667","0.475081","0.0471824","0.00039548","0.0199529","0.000215742","0.00184091","0.453957","0.00137456"
"668","0.169599","0.0516943","0.000821374","0.0639445","0.00058597","0.00044319","0.710237","0.0026741"
"669","0.0744221","0.0215869","0.000136551","0.00690575","0.00023062","0.000119187","0.895433","0.00116626"
"670","0.131908","0.0300449","0.000273918","0.0435254","0.000219624","0.00048132","0.792513","0.00103418"
"671","0.281584","0.0395845","0.000192769","0.0351334","0.000150605","0.000686617","0.642053","0.000614876"
"672","0.235449","0.0171072","0.000167045","0.0108863","0.000357656","0.000420663","0.734944","0.000668908"
"673","0.0782339","0.00537223","9.58727e-05","0.00660097","0.00031049","0.000235686","0.90842","0.00073045"
"674","0.110564","0.00538277","0.000367785","0.035834","0.00110343","0.000222345","0.845579","0.000946304"
"675","0.0195216","0.00471061","0.00186022","0.0506069","0.00308201","0.00526458","0.911337","0.00361702"
"676","0.00870094","0.00263006","0.000917391","0.0337947","0.00210466","0.00321855","0.945889","0.00274439"
"677","0.00518511","0.00114074","0.000524172","0.0238478","0.00168632","0.00212084","0.963529","0.00196557"
"678","0.00847993","0.00124778","0.000183524","0.00618217","0.000792629","0.00233823","0.979788","0.00098767"
"679","0.00881294","0.00130026","0.000134008","0.00375812","0.00059248","0.00483268","0.979923","0.000646094"
"680","0.016752","0.00570841","6.13829e-05","0.0017964","0.000185367","0.000688475","0.974175","0.00063257"
"681","0.00129393","0.000218761","1.2092e-05","0.000520847","8.12365e-05","0.000948495","0.996531","0.000393178"
"682","0.000566529","5.25237e-05","6.76987e-06","0.000448689","3.3392e-05","0.000168965","0.998458","0.000264868"
"683","4.70869e-05","3.07456e-06","7.26656e-06","0.000569203","1.37934e-05","5.3223e-05","0.99917","0.00013592"
"684","0.00055559","3.2605e-05","1.73181e-05","0.00021894","8.38868e-05","0.00297096","0.995916","0.00020464"
"685","0.000731699","0.000242348","0.000442052","0.00346841","0.000432769","0.00321972","0.984191","0.00727195"
"686","0.000394655","7.18836e-05","9.88634e-05","0.000742692","0.000320558","0.00202088","0.994786","0.00156401"
"687","0.00085378","0.000424809","0.000139674","0.000650422","0.000372842","0.00290268","0.991872","0.00278342"
"688","0.00013986","2.38743e-05","0.000140395","0.00041518","0.000239583","0.0027294","0.994242","0.00206933"
"689","1.37144e-05","1.11769e-06","7.47245e-06","4.78463e-05","1.91159e-05","0.000391382","0.998698","0.000821632"
"690","0.00040763","7.05581e-05","0.000235925","0.00198552","0.000661805","0.0077993","0.986344","0.00249577"
"691","0.00198865","0.000500617","0.000500034","0.00318627","0.00108876","0.0107812","0.976099","0.00585526"
"692","0.000557421","0.00016855","0.00043537","0.0029572","0.00104562","0.0104037","0.970961","0.0134712"
"693","0.000430722","0.000161802","0.00023609","0.00154805","0.00139257","0.0153741","0.974057","0.00680002"
"694","0.000530588","0.00026912","0.000250153","0.00150345","0.00174519","0.0557878","0.930734","0.00917937"
"695","","","","","","","",""
"696","","","","","","","",""
"697","","","","","","","",""
"698","","","","","","","",""
"699","","","","","","","",""
"700","0.000625389","4.49986e-05","2.81806e-05","0.000613559","0.000187177","0.000231496","0.99031","0.00795906"
"701","0.000717109","6.58945e-05","3.43438e-05","0.000722653","0.000243293","0.0003215","0.988713","0.00918238"
"702","0.00166743","0.000173508","0.00012625","0.00196561","0.000521723","0.000676157","0.986937","0.00793275"
"703","0.00126914","5.31318e-05","0.000120031","0.00177229","0.00134918","0.00253174","0.990045","0.00285984"
"704","5.79239e-05","1.53854e-06","7.27922e-06","0.000324326","0.000143725","3.06904e-05","0.997759","0.00167552"
"705","2.841e-05","3.95613e-06","4.07777e-05","0.00126113","0.000657109","6.36601e-05","0.992192","0.0057526"
"706","4.16676e-05","2.39614e-06","2.92821e-05","0.000624973","0.000809039","9.04754e-05","0.996439","0.0019635"
"707","1.57861e-05","7.70825e-07","1.4367e-05","0.000239408","0.000864587","0.000124334","0.997492","0.00124887"
"708","8.23843e-06","3.86864e-07","1.13951e-05","0.000198103","0.00188242","0.000139377","0.996815","0.000945185"
"709","2.03807e-05","7.85496e-07","1.13755e-05","0.000106461","0.00102574","0.000120888","0.996703","0.00201152"
"710","2.60082e-05","1.81642e-06","3.82209e-05","0.000648068","0.00268971","0.000115579","0.993532","0.00294887"
"711","2.91929e-05","1.99677e-06","1.24545e-05","0.000106496","0.00114572","6.23925e-05","0.994675","0.00396721"
"712","0.000304738","3.00847e-05","0.000225525","0.000888133","0.00117641","0.000488907","0.989831","0.00705525"
"713","0.000999067","9.36292e-05","0.000501647","0.00270516","0.00135558","0.00078843","0.986277","0.00727948"
"714","0.00100352","0.000226347","0.00102052","0.00329666","0.00276985","0.00107583","0.969669","0.0209383"
"715","0.000736301","6.2254e-05","0.000580879","0.00329264","0.109916","0.000715855","0.874961","0.00973442"
"716","0.000680028","4.70425e-05","0.000740401","0.00908133","0.00114037","0.000193049","0.985406","0.0027123"
"717","0.00143519","0.000124883","0.00150076","0.0107163","0.00226066","0.00122935","0.978645","0.00408784"
"718","0.00188492","7.21377e-05","0.000549793","0.00745601","0.00058689","0.00039568","0.987246","0.00180835"
"719","0.00135015","0.000156439","0.00189631","0.0188129","0.00134875","0.000480723","0.967904","0.00805046"
"720","0.00335726","0.000360395","0.00334521","0.0451003","0.00147753","0.000156292","0.931285","0.0149181"
"721","0.0025871","0.000317546","0.00425022","0.0492332","0.00112135","9.55216e-05","0.925792","0.0166034"
"722","0.000591384","2.91911e-05","0.00267949","0.0386895","0.000488126","4.23661e-05","0.951642","0.00583749"
"723","0.000150373","6.42847e-06","0.000460137","0.01393","0.000161108","2.80901e-05","0.981396","0.00386777"
"724","0.000672457","2.91981e-05","0.0017051","0.0279049","0.000544259","4.61795e-05","0.963143","0.00595448"
"725","0.000323315","4.21903e-05","0.000500987","0.0231916","5.86845e-05","5.62065e-06","0.970545","0.00533237"
"726","0.00132575","0.000162682","0.00274021","0.110824","0.00068917","1.70177e-05","0.874433","0.0098083"
"727","0.00192175","0.000240193","0.00299959","0.107412","0.000683252","1.91954e-05","0.875833","0.0108908"
