"frame","surprise","fear","disgust","anger","contempt","happiness","neutral","sadness"
"96","0.00134637","1.1018e-05","0.00070156","0.00186159","0.000397918","0.00119835","0.993341","0.00114183"
"97","0.00277288","1.53856e-05","0.000505564","0.00133492","0.000655473","0.001479","0.992854","0.000382561"
"98","0.0133704","0.000212427","0.00119192","0.00281264","0.00109798","0.00340554","0.97564","0.00226885"
"99","0.0114705","0.00020285","0.000658292","0.00157608","0.000481094","0.00219107","0.980308","0.00311209"
"100","0.0151379","0.000149844","0.000712811","0.00116013","0.000860335","0.0061479","0.972458","0.00337294"
"101","0.00873936","0.000143482","0.000661116","0.00192938","0.00131117","0.00637964","0.976731","0.00410534"
"102","0.0106036","0.000145472","0.00194971","0.0133359","0.00415694","0.00181064","0.966025","0.00197301"
"103","0.00774087","0.000356953","0.00287346","0.0295544","0.00777387","0.00477962","0.942548","0.00437296"
"104","0.0158015","0.00077353","0.0022082","0.0194018","0.0042263","0.00191841","0.949853","0.00581728"
"105","0.0259512","0.000758208","0.00106127","0.0146754","0.00188727","0.000572587","0.951649","0.00344527"
"106","0.0974258","0.00247265","0.00244276","0.0168943","0.00260591","0.0022544","0.872031","0.00387317"
"107","0.0401636","0.000587854","0.00155214","0.00663282","0.00220652","0.00216439","0.943404","0.00328879"
"108","0.0338045","0.000676612","0.000809504","0.00396903","0.00186949","0.00306316","0.953617","0.00219041"
"109","0.0236086","0.000465066","0.00079011","0.00322767","0.00127048","0.001895","0.966366","0.00237691"
"110","0.0479075","0.000702171","0.000812325","0.00210624","0.00126289","0.00469608","0.939299","0.00321395"
"111","0.0379051","0.0010951","0.0013648","0.0037133","0.0020789","0.0112792","0.938633","0.00393022"
"112","0.0457034","0.000836189","0.00109977","0.00734902","0.0014891","0.0040696","0.936736","0.00271656"
"113","0.000595266","1.86234e-05","8.65124e-05","0.00267929","0.00185368","0.000662742","0.993496","0.000607762"
"114","0.000122665","3.34805e-06","4.01326e-05","0.00187956","0.00179621","0.000276802","0.995555","0.000326115"
"115","1.81539e-05","2.57558e-07","1.04693e-05","0.000312708","0.00180312","0.000996948","0.99675","0.000108027"
"116","1.52786e-05","1.45694e-07","1.26951e-05","0.000281234","0.00223044","0.00325031","0.994113","9.69547e-05"
"117","0.00184695","2.54262e-05","0.000224913","0.00187904","0.000859588","0.00437329","0.989298","0.00149324"
"118","0.0127506","0.000173146","0.000230139","0.0015562","0.000500406","0.00912981","0.97263","0.00303"
"119","0.0144747","0.000930518","0.00294582","0.0299795","0.0021359","0.00936181","0.929901","0.0102712"
"120","0.00758927","0.000430748","0.00671811","0.0277414","0.00367073","0.00624026","0.922617","0.0249925"
"121","0.0354457","0.00107514","0.00962393","0.0314714","0.00224606","0.00437435","0.904179","0.0115848"
"122","0.0269861","0.000988237","0.00820306","0.0172607","0.00117594","0.00131539","0.931429","0.0126416"
"123","0.00159935","5.26587e-05","0.00208507","0.0043919","0.00111646","0.0072151","0.978479","0.00506026"
"124","0.0201911","0.000836329","0.00229816","0.00338821","0.000720068","0.0105208","0.956181","0.00586429"
"125","0.0143184","0.000239687","0.00230483","0.00295721","0.000385616","0.0124583","0.963081","0.00425489"
"126","0.0192978","0.000409152","0.00729204","0.00437234","0.00101883","0.0238652","0.933644","0.0101007"
"127","0.011215","0.000534729","0.016109","0.0106738","0.0494942","0.297754","0.599231","0.014988"
"128","0.0143013","0.000892493","0.0493475","0.0198375","0.216096","0.055159","0.61818","0.0261867"
"129","0.0261717","0.00049361","0.00388297","0.00461412","0.000601085","0.00341377","0.953481","0.00734201"
"130","0.0232852","0.000479764","0.00642493","0.00731386","0.000713405","0.00273788","0.950201","0.00884437"
"131","0.0129333","0.000197197","0.0041295","0.00528127","0.000629135","0.00362975","0.967201","0.00599889"
"132","0.0229149","0.000347061","0.00439235","0.00381795","0.000830039","0.00571226","0.955591","0.00639458"
"133","0.0180264","0.000422453","0.00323496","0.00344076","0.00109585","0.0332806","0.932672","0.00782742"
"134","0.00784453","3.86925e-05","0.00513043","0.00273895","0.000410922","0.00569932","0.972749","0.00538769"
"135","0.00796114","7.5832e-05","0.00889191","0.0048132","0.000901361","0.0113056","0.955749","0.0103018"
"136","0.00627916","5.28952e-05","0.0100832","0.00536109","0.000720034","0.00952054","0.95733","0.0106526"
"137","0.00869946","6.22648e-05","0.0064019","0.00310594","0.000542322","0.00282368","0.96781","0.0105541"
"138","0.00981937","0.000194367","0.00526357","0.00331958","0.00071779","0.00475588","0.958212","0.0177175"
"139","0.0108184","0.000154584","0.00712019","0.00337476","0.00101446","0.00344997","0.959371","0.0146963"
"140","0.00734926","0.000125135","0.00285069","0.00179593","0.000961609","0.0101525","0.966305","0.01046"
"141","0.00670852","0.000167811","0.002509","0.00212553","0.000755381","0.0188499","0.961178","0.00770581"
"142","0.00461364","6.70342e-05","0.00229818","0.00168117","0.000959245","0.0298465","0.95224","0.00829456"
"143","0.00418867","4.16384e-05","0.00133135","0.00108687","0.000599169","0.0312731","0.957825","0.00365453"
"144","0.00351637","0.00011221","0.00088876","0.00103808","0.000509571","0.00387963","0.984599","0.00545686"
"145","0.00135367","2.43153e-05","0.000519348","0.000563065","0.000454467","0.00516165","0.988959","0.00296495"
"146","0.00133698","1.90053e-05","0.00043032","0.000561463","0.000354484","0.00847546","0.985173","0.00364919"
"147","0.00134187","1.31196e-05","0.00017257","0.000379104","0.000185844","0.0063978","0.990013","0.00149675"
"148","0.00241146","9.77453e-05","0.000390745","0.000310822","0.000538108","0.0245254","0.963878","0.00784764"
"149","0.00455896","0.000208135","0.000898153","0.00093837","0.000963458","0.0306196","0.953139","0.00867456"
"150","0.00132426","4.35768e-05","0.0002111","0.000292306","0.00083428","0.026214","0.96795","0.00313077"
"151","0.0020175","8.33255e-05","0.000411235","0.00087397","0.000775033","0.00811201","0.982901","0.0048261"
"152","0.000982291","1.41448e-05","0.000301537","0.000533713","0.000766291","0.00415694","0.991591","0.00165416"
"153","0.0019911","3.10814e-05","0.000799902","0.00124472","0.000621242","0.00532415","0.986882","0.0031057"
"154","0.00251426","4.03663e-05","0.00149652","0.00186476","0.00119872","0.00721596","0.982275","0.00339481"
"155","0.00229463","3.63488e-05","0.000644601","0.000849936","0.000657929","0.0035633","0.988038","0.00391479"
"156","0.00369565","4.99477e-05","0.00103294","0.00147537","0.000715899","0.00653202","0.98171","0.00478772"
"157","0.00328259","4.46733e-05","0.00109142","0.00165904","0.00078231","0.00556393","0.982883","0.0046928"
"158","0.0039928","5.73971e-05","0.00141111","0.00229398","0.000856636","0.00745666","0.979222","0.00470986"
"159","0.00595936","0.000132827","0.00325381","0.0048808","0.00127991","0.0160405","0.96097","0.00748251"
"160","0.00434378","9.48787e-05","0.00147792","0.0022656","0.000889205","0.00566134","0.980242","0.00502542"
"161","0.0037107","9.34249e-05","0.00110012","0.00166034","0.000760273","0.00541276","0.981851","0.00541126"
"162","0.00286013","8.35736e-05","0.00184258","0.00278423","0.00122549","0.00718842","0.979492","0.00452358"
"163","0.00236466","7.07298e-05","0.00113605","0.00141641","0.00102573","0.00297713","0.985346","0.00566291"
"164","0.0031878","9.09042e-05","0.00082344","0.0011284","0.000769031","0.00240574","0.985958","0.00563635"
"165","0.00257866","9.42293e-05","0.00123153","0.00171656","0.000968908","0.023265","0.964135","0.00600992"
"166","0.00223509","7.2229e-05","0.0012139","0.00116985","0.00119392","0.0275105","0.959781","0.00682355"
"167","0.00318113","7.40576e-05","0.00128701","0.000724462","0.00124295","0.0625803","0.922899","0.0080114"
"168","0.00284994","7.38171e-05","0.000589417","0.000768307","0.000626936","0.0130727","0.976191","0.00582808"
"169","0.00329554","7.24153e-05","0.000457194","0.000754145","0.000484856","0.00634204","0.983082","0.00551223"
"170","0.0051622","8.96709e-05","0.000425943","0.000848961","0.000365726","0.00227909","0.986999","0.00382965"
"171","0.00475559","0.000100951","0.000460287","0.00115106","0.000477237","0.0042283","0.985262","0.00356455"
"172","0.00355775","0.000101761","0.000217088","0.000872028","0.000352986","0.0152575","0.976933","0.00270753"
"173","0.00237088","3.96904e-05","0.000212228","0.000405946","0.000405327","0.014838","0.979864","0.00186405"
"174","0.00542313","0.000125315","0.000483535","0.000713007","0.000413731","0.00341111","0.985226","0.00420444"
"175","0.0072494","0.000273495","0.000992782","0.00190906","0.000667587","0.00457205","0.977834","0.00650178"
"176","0.00485973","0.000129114","0.000446594","0.00078657","0.000380674","0.00585306","0.983922","0.00362252"
"177","0.00464103","0.000110473","0.000306874","0.000509125","0.000570185","0.0528172","0.937279","0.00376628"
"178","0.00167186","4.08217e-05","0.0002074","0.0004599","0.000155037","0.00549843","0.989691","0.00227589"
"179","0.00623991","0.000889016","0.00045125","0.00283628","0.000509961","0.0499161","0.936018","0.00313911"
"180","0.000186319","1.67791e-05","0.000104119","0.000593079","5.45221e-05","0.0364192","0.938","0.0246256"
"181","0.000283578","3.35577e-05","0.000236734","0.00362883","7.20821e-05","0.0464751","0.915598","0.0336724"
"182","0.00015411","1.25858e-05","0.000116256","0.00114625","6.68159e-05","0.0830296","0.895675","0.0197994"
"183","0.00049861","6.52214e-05","0.000573803","0.00316423","0.000212439","0.0466208","0.897753","0.0511116"
"184","0.000137098","2.09028e-05","0.000198342","0.000876222","0.000134553","0.0494073","0.905191","0.044035"
"185","0.000300904","4.95214e-05","0.000246198","0.00268443","8.53019e-05","0.0712928","0.892861","0.03248"
"186","0.000186521","2.55154e-05","0.000160405","0.000764185","0.000114654","0.0724753","0.890585","0.0356881"
"187","8.7075e-05","5.97226e-06","1.23105e-05","0.000250409","4.2234e-06","0.0803582","0.914018","0.00526387"
"188","0.000498537","5.02977e-05","7.58268e-05","0.00156351","2.34127e-05","0.0600068","0.92878","0.00900198"
"189","0.000443761","4.94143e-05","8.52044e-05","0.00202359","3.59006e-05","0.0841669","0.903683","0.00951253"
"190","0.000119447","9.06049e-06","6.36814e-05","0.00166651","1.94721e-05","0.0730519","0.916788","0.00828207"
"191","0.000371122","3.89371e-05","0.000164101","0.00446598","5.14399e-05","0.104967","0.875973","0.0139684"
"192","0.000317383","3.48717e-05","0.000168809","0.00185068","5.94048e-05","0.22951","0.755902","0.0121571"
"193","","","","","","","",""
"194","","","","","","","",""
"195","","","","","","","",""
"196","","","","","","","",""
"197","","","","","","","",""
"198","","","","","","","",""
"199","","","","","","","",""
"200","","","","","","","",""
"201","","","","","","","",""
"202","","","","","","","",""
"203","","","","","","","",""
"204","","","","","","","",""
"205","","","","","","","",""
"206","","","","","","","",""
"207","","","","","","","",""
"208","","","","","","","",""
"209","","","","","","","",""
"210","","","","","","","",""
"211","","","","","","","",""
"212","","","","","","","",""
"213","","","","","","","",""
"214","","","","","","","",""
"215","","","","","","","",""
"216","","","","","","","",""
"217","","","","","","","",""
"218","","","","","","","",""
"219","","","","","","","",""
"220","","","","","","","",""
"221","","","","","","","",""
"222","","","","","","","",""
"223","","","","","","","",""
"224","","","","","","","",""
"225","0.00543324","0.000179433","0.00503339","0.0103769","0.000496306","0.0652508","0.891815","0.0214146"
"226","0.00529643","0.000320214","0.0173445","0.0178523","0.00157258","0.111752","0.799943","0.0459188"
"227","0.00287162","0.000108966","0.00411524","0.00772896","0.000584354","0.207073","0.760955","0.0165635"
"228","0.00152159","7.23829e-05","0.00270992","0.00654611","0.000512728","0.0341985","0.92947","0.0249692"
"229","0.00157571","7.82321e-05","0.0042594","0.0082685","0.00107112","0.0639794","0.904173","0.0165942"
"230","0.00485401","0.000483129","0.00823235","0.0184334","0.00222561","0.0702489","0.863827","0.0316953"
"231","0.00626021","0.000762754","0.00351017","0.0127442","0.00122267","0.254752","0.695165","0.0255827"
"232","0.00378432","0.000496809","0.00273713","0.0124303","0.000909778","0.338211","0.620954","0.0204771"
"233","0.0032281","0.000330761","0.00698272","0.0198652","0.00169069","0.163592","0.782735","0.0215753"
"234","0.000793821","4.13243e-05","0.00098827","0.00431939","0.000400494","0.135449","0.85127","0.00673701"
"235","0.000245144","1.73549e-05","0.0003916","0.00295655","0.000111903","0.0430332","0.936152","0.0170924"
"236","0.000181111","1.48437e-05","0.000287301","0.00250096","9.95793e-05","0.0256564","0.953074","0.0181861"
"237","0.000166191","1.19885e-05","0.000218221","0.00225054","0.000124581","0.0127645","0.972714","0.01175"
"238","0.000263169","2.48197e-05","0.000216104","0.00223108","0.000138154","0.0194028","0.962306","0.0154182"
"239","0.000396599","4.58236e-05","0.000345255","0.00307263","0.000191079","0.0170141","0.956384","0.0225507"
"240","0.000917972","0.000122804","0.000365292","0.0657816","0.00144886","0.0215473","0.900618","0.00919788"
"241","0.000687936","8.81043e-05","0.000387896","0.0531823","0.00115009","0.0271058","0.906169","0.0112289"
"242","0.000926269","8.94865e-05","0.000373926","0.0524883","0.00112763","0.0341805","0.900835","0.00997876"
"243","0.00115288","7.97596e-05","0.00036726","0.0770414","0.000993411","0.0485846","0.865485","0.00629611"
"244","0.00098941","7.75319e-05","0.000305245","0.0529448","0.00079327","0.0508566","0.885233","0.00880006"
"245","0.0126507","0.000505805","0.00239133","0.249118","0.000105272","0.545133","0.181039","0.00905734"
"246","0.0307972","0.00984747","0.00868469","0.259967","0.00135083","0.0311494","0.633396","0.0248073"
"247","0.0247366","0.00974028","0.00539215","0.0265779","0.00248498","0.0225193","0.884386","0.0241626"
"248","0.0244476","0.00738153","0.0115329","0.0296705","0.00593883","0.0063096","0.876932","0.0377867"
"249","0.00605083","0.000573401","0.00953249","0.00556221","0.00270895","0.00459619","0.964416","0.00656037"
"250","0.0068767","0.00115755","0.0145789","0.00737118","0.00641483","0.00825222","0.933398","0.0219507"
"251","0.00657874","0.00118782","0.0275051","0.0117412","0.007236","0.00352811","0.914252","0.0279705"
"252","0.00161123","0.000228327","0.00215119","0.00116959","0.00151125","0.000909199","0.980044","0.0123754"
"253","0.000100383","2.093e-05","0.000484918","0.000935449","0.00402242","0.000174482","0.98714","0.0071219"
"254","0.000282672","9.80271e-05","0.000181275","0.000585473","0.00109595","2.20399e-05","0.99242","0.00531489"
"255","0.0183567","0.00954636","0.00308765","0.0021668","0.00222904","8.11824e-05","0.949343","0.0151896"
"256","0.0161484","0.00666839","0.00783191","0.0045922","0.00350299","0.00034826","0.945429","0.0154793"
"257","0.0318186","0.00915586","0.0148524","0.0144699","0.0034871","0.00216882","0.896753","0.0272939"
"258","0.0257551","0.0065319","0.0220329","0.0225904","0.00398032","0.00215194","0.893381","0.0235764"
"259","0.0310435","0.00464561","0.0165166","0.0230741","0.00272211","0.00189007","0.905309","0.0147993"
"260","0.0357888","0.00720926","0.0129015","0.024354","0.0030812","0.00377851","0.898112","0.0147748"
"261","0.0332901","0.00597262","0.0134915","0.0390353","0.00333262","0.00343947","0.888891","0.0125479"
"262","0.0348122","0.00821877","0.0134259","0.0412007","0.00240357","0.00147341","0.88399","0.014475"
"263","0.0204263","0.0017317","0.0149653","0.0308029","0.0042374","0.00356667","0.916995","0.00727496"
"264","0.0149264","0.000609365","0.0153114","0.0120541","0.00203328","0.00201794","0.945968","0.00707981"
"265","0.0229817","0.00101443","0.0173112","0.0181908","0.00202265","0.00174088","0.928643","0.00809566"
"266","0.0500279","0.0037464","0.0236531","0.029809","0.00223264","0.000854672","0.87767","0.0120068"
"267","0.0473329","0.00302156","0.016169","0.0153564","0.00132915","0.000611087","0.905595","0.0105848"
"268","0.0279918","0.00138822","0.0153243","0.00814963","0.00152354","0.00102732","0.935118","0.0094768"
"269","0.0314305","0.00210366","0.0198622","0.0170134","0.00176453","0.000607398","0.915969","0.0112492"
"270","0.0322885","0.00214673","0.0120333","0.0118794","0.00112566","0.00114549","0.92834","0.0110407"
"271","0.0286035","0.0014593","0.013104","0.0108491","0.0011605","0.00100479","0.937557","0.00626197"
"272","0.0232249","0.0010888","0.0159172","0.0140882","0.00158389","0.000896933","0.933438","0.00976249"
"273","0.0292679","0.00170195","0.0145777","0.0125862","0.00183302","0.000941492","0.928764","0.0103283"
"274","0.0287671","0.00152878","0.0170504","0.0132608","0.00188275","0.000839813","0.927717","0.00895344"
"275","0.00105781","7.16554e-05","0.000160543","0.000381716","0.00101295","0.00630957","0.986468","0.00453758"
"276","0.00327742","0.000439917","0.000167802","0.00463865","0.000117983","0.165631","0.820511","0.00521675"
"277","0.00454547","0.00019832","0.000310249","0.00535261","4.75667e-05","0.172126","0.812453","0.004967"
"278","0.000696849","0.000366625","9.11064e-05","0.000924456","0.000259175","0.108673","0.802387","0.0866012"
"279","0.00400526","0.0015401","0.00057463","0.00424212","0.000456628","0.0572165","0.806326","0.125639"
"280","0.000596587","2.46014e-05","0.000220489","0.000826836","0.000220445","0.172677","0.823249","0.00218518"
"281","0.00829915","0.000887301","0.000496315","0.00159873","0.00208122","0.295367","0.688261","0.00300975"
"282","0.00821906","0.000691225","0.00536147","0.0215252","0.0043631","0.094386","0.860709","0.00474459"
"283","0.0593095","0.00515974","0.00499194","0.0382168","0.00413357","0.0355532","0.846443","0.00619213"
"284","0.0718075","0.0051499","0.00208461","0.0410364","0.00232013","0.0084065","0.865541","0.00365411"
"285","0.281723","0.0104405","0.00218427","0.0140492","0.00184219","0.00957739","0.67574","0.00444326"
"286","0.0545933","0.00151595","0.00159583","0.00367527","0.00173947","0.0171978","0.916008","0.0036746"
"287","0.0196437","0.00138245","0.00428528","0.0147538","0.00590133","0.0196438","0.926224","0.00816584"
"288","0.0103377","0.000231683","0.00137361","0.00342232","0.00130551","0.00933373","0.969571","0.00442442"
"289","0.0241352","0.000681565","0.000407403","0.00205862","0.000580395","0.0274863","0.939353","0.00529723"
"290","0.108113","0.00686529","0.00289567","0.0202361","0.00228069","0.0107904","0.835446","0.0133727"
"291","0.0108714","0.00042332","0.000258781","0.00156879","0.000939348","0.0202037","0.962151","0.00358367"
"292","0.0113206","0.000412315","0.000386942","0.00195269","0.00190072","0.0270219","0.954194","0.00281124"
"293","0.000519361","9.92326e-06","4.66467e-05","0.000811304","0.000806086","0.022468","0.974773","0.000565714"
"294","0.00124862","4.82875e-05","0.000129608","0.00108606","0.00136395","0.0934527","0.901074","0.00159682"
"295","0.00581072","0.000371932","6.34786e-05","0.000784841","0.000528575","0.00873739","0.982427","0.00127617"
"296","0.0137641","0.0013157","4.83821e-05","0.000676491","0.000371172","0.0107133","0.972161","0.00094971"
"297","0.000503302","1.47022e-05","1.01502e-05","0.00025998","0.000187297","0.00214791","0.996443","0.000434101"
"298","0.000505218","1.12607e-05","1.25021e-05","0.000250825","0.000149802","0.00142144","0.9964","0.00124929"
"299","0.00039526","7.76694e-06","1.87402e-05","0.000267202","0.000284556","0.00559496","0.992102","0.00132939"
"300","0.000959238","2.71184e-05","0.000106858","0.00228449","0.000743817","0.00226146","0.9918","0.00181708"
"301","0.00107916","3.01708e-05","0.000197701","0.00373916","0.00126401","0.00180053","0.99004","0.00184913"
"302","0.00111938","6.98207e-06","0.000489139","0.00188961","0.00217744","0.00962364","0.98313","0.00156345"
"303","0.000225679","2.11202e-06","0.000155127","0.000370959","0.000483175","0.0173999","0.979949","0.00141393"
"304","0.00063595","2.00322e-06","2.31046e-05","7.17334e-05","0.00032831","0.047824","0.950845","0.000269931"
"305","0.000740917","1.01952e-05","0.00013832","0.000805965","0.000297556","0.00335119","0.993594","0.00106167"
"306","6.76773e-05","1.3273e-06","3.27482e-05","0.000531061","4.37976e-05","0.000530699","0.998112","0.000680168"
"307","8.55073e-05","2.70934e-06","3.02573e-05","0.00228836","6.23705e-05","0.000405689","0.996427","0.000697775"
"308","3.65222e-05","1.14221e-06","1.55945e-05","0.000716518","1.09494e-05","0.000691279","0.995595","0.00293293"
"309","0.000116264","5.48612e-06","3.09891e-05","0.000405697","1.8426e-05","0.0114145","0.98517","0.00283889"
"310","8.89509e-05","2.30629e-06","3.22718e-05","0.00120517","1.49974e-05","0.0355895","0.962188","0.000879016"
"311","4.17027e-05","3.50767e-06","1.2188e-05","0.000311282","2.13944e-05","0.0997643","0.898271","0.00157481"
"312","8.73077e-05","1.73562e-05","8.94321e-06","0.000338071","1.27743e-05","0.0950755","0.898593","0.0058669"
"313","0.00205171","0.00023494","5.51822e-05","0.00104976","7.20845e-05","0.0617109","0.931233","0.00359273"
"314","0.000526726","0.000115881","2.06222e-05","0.000768066","2.09663e-05","0.0532061","0.943684","0.00165763"
"315","0.000163949","2.79727e-05","7.88428e-05","0.00445246","4.42409e-05","0.00425299","0.987604","0.00337557"
"316","0.00090151","0.000167385","2.99996e-05","0.000778398","0.000107686","0.000907495","0.986771","0.0103363"
"317","0.000615217","0.000117663","7.28525e-06","0.000131324","6.48816e-05","0.00219406","0.991965","0.0049044"
"318","0.00074061","0.000171144","1.70537e-05","0.000264447","0.000122208","0.00347114","0.984098","0.0111155"
"319","","","","","","","",""
"320","","","","","","","",""
"321","","","","","","","",""
"322","","","","","","","",""
"323","","","","","","","",""
"324","","","","","","","",""
"325","","","","","","","",""
"326","","","","","","","",""
"327","","","","","","","",""
"328","","","","","","","",""
"329","","","","","","","",""
"330","","","","","","","",""
"331","","","","","","","",""
"332","","","","","","","",""
"333","","","","","","","",""
"334","","","","","","","",""
"335","","","","","","","",""
"336","","","","","","","",""
"337","","","","","","","",""
"338","","","","","","","",""
"339","","","","","","","",""
"340","","","","","","","",""
"341","","","","","","","",""
"342","","","","","","","",""
"343","","","","","","","",""
"344","","","","","","","",""
"345","","","","","","","",""
"346","","","","","","","",""
"347","","","","","","","",""
"348","","","","","","","",""
"349","","","","","","","",""
"350","","","","","","","",""
"351","","","","","","","",""
"352","","","","","","","",""
"353","","","","","","","",""
"354","","","","","","","",""
"355","","","","","","","",""
"356","","","","","","","",""
"357","","","","","","","",""
"358","","","","","","","",""
"359","","","","","","","",""
"360","","","","","","","",""
"361","","","","","","","",""
"362","","","","","","","",""
"363","","","","","","","",""
"364","","","","","","","",""
"365","","","","","","","",""
"366","","","","","","","",""
"367","","","","","","","",""
"368","","","","","","","",""
"369","","","","","","","",""
"370","","","","","","","",""
"371","","","","","","","",""
"372","","","","","","","",""
"373","","","","","","","",""
"374","","","","","","","",""
"375","","","","","","","",""
"376","","","","","","","",""
"377","","","","","","","",""
"378","","","","","","","",""
"379","","","","","","","",""
"380","","","","","","","",""
"381","","","","","","","",""
"382","","","","","","","",""
"383","","","","","","","",""
"384","","","","","","","",""
"385","","","","","","","",""
"386","","","","","","","",""
"387","","","","","","","",""
"388","","","","","","","",""
"389","","","","","","","",""
"390","","","","","","","",""
"391","","","","","","","",""
"392","","","","","","","",""
"393","","","","","","","",""
"394","","","","","","","",""
"395","","","","","","","",""
"396","","","","","","","",""
"397","","","","","","","",""
"398","","","","","","","",""
"399","","","","","","","",""
"400","","","","","","","",""
"401","","","","","","","",""
"402","","","","","","","",""
"403","","","","","","","",""
"404","","","","","","","",""
"405","","","","","","","",""
"406","","","","","","","",""
"407","","","","","","","",""
"408","","","","","","","",""
"409","","","","","","","",""
"410","","","","","","","",""
"411","","","","","","","",""
"412","","","","","","","",""
"413","","","","","","","",""
"414","","","","","","","",""
"415","","","","","","","",""
"416","","","","","","","",""
"417","","","","","","","",""
"418","","","","","","","",""
"419","","","","","","","",""
"420","","","","","","","",""
"421","","","","","","","",""
"422","","","","","","","",""
"423","","","","","","","",""
"424","","","","","","","",""
"425","","","","","","","",""
"426","","","","","","","",""
"427","","","","","","","",""
"428","","","","","","","",""
"429","","","","","","","",""
"430","","","","","","","",""
"431","","","","","","","",""
"432","","","","","","","",""
"433","","","","","","","",""
"434","","","","","","","",""
"435","","","","","","","",""
"436","","","","","","","",""
"437","","","","","","","",""
"438","","","","","","","",""
"439","","","","","","","",""
"440","","","","","","","",""
"441","","","","","","","",""
"442","","","","","","","",""
"443","","","","","","","",""
"444","","","","","","","",""
"445","","","","","","","",""
"446","","","","","","","",""
"447","","","","","","","",""
"448","","","","","","","",""
"449","","","","","","","",""
"450","","","","","","","",""
"451","","","","","","","",""
"452","","","","","","","",""
"453","","","","","","","",""
"454","","","","","","","",""
"455","","","","","","","",""
"456","","","","","","","",""
"457","","","","","","","",""
"458","","","","","","","",""
"459","","","","","","","",""
"460","","","","","","","",""
"461","","","","","","","",""
"462","","","","","","","",""
"463","","","","","","","",""
"464","","","","","","","",""
"465","","","","","","","",""
"466","","","","","","","",""
"467","","","","","","","",""
"468","","","","","","","",""
"469","","","","","","","",""
"470","1.93232e-05","5.88302e-07","3.66677e-06","1.2426e-05","0.000275337","0.793067","0.206535","8.59091e-05"
"471","0.000483352","7.47841e-05","0.000106227","0.000134912","0.00263101","0.723591","0.27222","0.000758018"
"472","0.000638149","0.000205099","0.0001956","0.000338513","0.00403897","0.654692","0.338328","0.00156325"
"473","0.000238026","3.38956e-05","5.12848e-05","0.000169991","0.00378986","0.474167","0.520498","0.00105145"
"474","3.99105e-05","4.44446e-06","2.39243e-05","5.68823e-05","0.00289306","0.563696","0.432544","0.000742221"
"475","0.000104458","1.87108e-05","6.67015e-05","8.25999e-05","0.00453447","0.774789","0.21852","0.00188481"
